"No.","Time","Source","Destination","Protocol","Length","Info"
"22","2000-03-07 12:08:47,571586","172.16.112.194","202.77.162.213","ICMP","126","Destination unreachable (Port unreachable)"
"23","2000-03-07 12:08:52,581353","202.77.162.213","172.16.115.87","Portmap","98","[RPC retransmission of #5]V2 GETPORT Call SADMIND(100232) V:10 UDP"
"24","2000-03-07 12:08:52,581606","172.16.112.194","202.77.162.213","ICMP","126","Destination unreachable (Port unreachable)"
"25","2000-03-07 12:08:57,591412","202.77.162.213","172.16.115.87","Portmap","98","[RPC retransmission of #5]V2 GETPORT Call SADMIND(100232) V:10 UDP"
"26","2000-03-07 12:08:57,592266","172.16.115.87","202.77.162.213","ICMP","126","Destination unreachable (Port unreachable)"
"27","2000-03-07 12:09:02,601433","202.77.162.213","172.16.115.87","Portmap","98","[RPC retransmission of #5]V2 GETPORT Call SADMIND(100232) V:10 UDP"
"28","2000-03-07 12:09:02,601698","172.16.112.194","202.77.162.213","ICMP","126","Destination unreachable (Port unreachable)"
"29","2000-03-07 12:12:09,636992","202.77.162.213","172.16.113.50","Portmap","98","V2 GETPORT Call (Reply In 30) SADMIND(100232) V:10 UDP"
"30","2000-03-07 12:12:09,639875","172.16.113.50","202.77.162.213","Portmap","70","V2 GETPORT Reply (Call In 29) PROGRAM_NOT_AVAILABLE"
"31","2000-03-07 12:12:09,658687","202.77.162.213","172.16.113.105","Portmap","98","V2 GETPORT Call SADMIND(100232) V:10 UDP"
"32","2000-03-07 12:12:09,658924","172.16.112.194","202.77.162.213","ICMP","126","Destination unreachable (Port unreachable)"
"33","2000-03-07 12:12:14,653731","202.77.162.213","172.16.113.105","Portmap","98","[RPC retransmission of #31]V2 GETPORT Call SADMIND(100232) V:10 UDP"
"34","2000-03-07 12:12:14,654534","172.16.113.105","202.77.162.213","ICMP","126","Destination unreachable (Port unreachable)"
"35","2000-03-07 12:12:19,663766","202.77.162.213","172.16.113.105","Portmap","98","[RPC retransmission of #31]V2 GETPORT Call SADMIND(100232) V:10 UDP"
"36","2000-03-07 12:12:19,664096","172.16.117.132","202.77.162.213","ICMP","126","Destination unreachable (Port unreachable)"
"37","2000-03-07 12:12:24,673825","202.77.162.213","172.16.113.105","Portmap","98","[RPC retransmission of #31]V2 GETPORT Call SADMIND(100232) V:10 UDP"
"38","2000-03-07 12:12:24,674088","172.16.112.194","202.77.162.213","ICMP","126","Destination unreachable (Port unreachable)"
"39","2000-03-07 12:12:29,683860","202.77.162.213","172.16.113.105","Portmap","98","[RPC retransmission of #31]V2 GETPORT Call SADMIND(100232) V:10 UDP"
"40","2000-03-07 12:12:29,684098","172.16.112.194","202.77.162.213","ICMP","126","Destination unreachable (Port unreachable)"
"41","2000-03-07 12:12:34,693968","202.77.162.213","172.16.113.105","Portmap","98","[RPC retransmission of #31]V2 GETPORT Call SADMIND(100232) V:10 UDP"
"42","2000-03-07 12:12:34,694240","172.16.112.194","202.77.162.213","ICMP","126","Destination unreachable (Port unreachable)"
"43","2000-03-07 12:12:39,704024","202.77.162.213","172.16.113.105","Portmap","98","[RPC retransmission of #31]V2 GETPORT Call SADMIND(100232) V:10 UDP"
"44","2000-03-07 12:12:39,704300","172.16.112.194","202.77.162.213","ICMP","126","Destination unreachable (Port unreachable)"
"45","2000-03-07 12:12:44,714084","202.77.162.213","172.16.113.105","Portmap","98","[RPC retransmission of #31]V2 GETPORT Call SADMIND(100232) V:10 UDP"
"46","2000-03-07 12:12:44,714344","172.16.112.194","202.77.162.213","ICMP","126","Destination unreachable (Port unreachable)"
"47","2000-03-07 12:12:49,724143","202.77.162.213","172.16.113.105","Portmap","98","[RPC retransmission of #31]V2 GETPORT Call SADMIND(100232) V:10 UDP"
"48","2000-03-07 12:12:49,724397","172.16.112.194","202.77.162.213","ICMP","126","Destination unreachable (Port unreachable)"
"49","2000-03-07 12:12:54,734222","202.77.162.213","172.16.113.105","Portmap","98","[RPC retransmission of #31]V2 GETPORT Call SADMIND(100232) V:10 UDP"
"50","2000-03-07 12:12:54,734480","172.16.112.194","202.77.162.213","ICMP","126","Destination unreachable (Port unreachable)"
"51","2000-03-07 12:12:59,744371","202.77.162.213","172.16.113.105","Portmap","98","[RPC retransmission of #31]V2 GETPORT Call SADMIND(100232) V:10 UDP"
"52","2000-03-07 12:12:59,744632","172.16.112.194","202.77.162.213","ICMP","126","Destination unreachable (Port unreachable)"
"53","2000-03-07 12:13:04,754320","202.77.162.213","172.16.113.105","Portmap","98","[RPC retransmission of #31]V2 GETPORT Call SADMIND(100232) V:10 UDP"
"54","2000-03-07 12:13:04,754591","172.16.112.194","202.77.162.213","ICMP","126","Destination unreachable (Port unreachable)"
"55","2000-03-07 12:13:09,777667","202.77.162.213","172.16.113.148","Portmap","98","V2 GETPORT Call SADMIND(100232) V:10 UDP"
"56","2000-03-07 12:13:09,778548","172.16.113.148","202.77.162.213","ICMP","126","Destination unreachable (Port unreachable)"
"57","2000-03-07 12:13:14,774476","202.77.162.213","172.16.113.148","Portmap","98","[RPC retransmission of #55]V2 GETPORT Call SADMIND(100232) V:10 UDP"
"58","2000-03-07 12:13:14,774752","172.16.112.194","202.77.162.213","ICMP","126","Destination unreachable (Port unreachable)"
"59","2000-03-07 12:13:19,784629","202.77.162.213","172.16.113.148","Portmap","98","[RPC retransmission of #55]V2 GETPORT Call SADMIND(100232) V:10 UDP"
"60","2000-03-07 12:13:19,784888","172.16.112.194","202.77.162.213","ICMP","126","Destination unreachable (Port unreachable)"
"61","2000-03-07 12:13:24,794553","202.77.162.213","172.16.113.148","Portmap","98","[RPC retransmission of #55]V2 GETPORT Call SADMIND(100232) V:10 UDP"
"62","2000-03-07 12:13:24,794811","172.16.112.194","202.77.162.213","ICMP","126","Destination unreachable (Port unreachable)"
"63","2000-03-07 12:13:29,804667","202.77.162.213","172.16.113.148","Portmap","98","[RPC retransmission of #55]V2 GETPORT Call SADMIND(100232) V:10 UDP"
"64","2000-03-07 12:13:29,804946","172.16.112.194","202.77.162.213","ICMP","126","Destination unreachable (Port unreachable)"
"65","2000-03-07 12:13:34,814883","202.77.162.213","172.16.113.148","Portmap","98","[RPC retransmission of #55]V2 GETPORT Call SADMIND(100232) V:10 UDP"
"66","2000-03-07 12:13:34,815165","172.16.112.194","202.77.162.213","ICMP","126","Destination unreachable (Port unreachable)"
"67","2000-03-07 12:13:39,824820","202.77.162.213","172.16.113.148","Portmap","98","[RPC retransmission of #55]V2 GETPORT Call SADMIND(100232) V:10 UDP"
"68","2000-03-07 12:13:39,825096","172.16.112.194","202.77.162.213","ICMP","126","Destination unreachable (Port unreachable)"
"69","2000-03-07 12:13:44,834925","202.77.162.213","172.16.113.148","Portmap","98","[RPC retransmission of #55]V2 GETPORT Call SADMIND(100232) V:10 UDP"
"70","2000-03-07 12:13:44,835788","172.16.113.148","202.77.162.213","ICMP","126","Destination unreachable (Port unreachable)"
"71","2000-03-07 12:13:49,844862","202.77.162.213","172.16.113.148","Portmap","98","[RPC retransmission of #55]V2 GETPORT Call SADMIND(100232) V:10 UDP"
"72","2000-03-07 12:13:49,845133","172.16.112.194","202.77.162.213","ICMP","126","Destination unreachable (Port unreachable)"
"73","2000-03-07 12:13:54,855013","202.77.162.213","172.16.113.148","Portmap","98","[RPC retransmission of #55]V2 GETPORT Call SADMIND(100232) V:10 UDP"
"74","2000-03-07 12:13:54,855916","172.16.113.148","202.77.162.213","ICMP","126","Destination unreachable (Port unreachable)"
"75","2000-03-07 12:13:59,865092","202.77.162.213","172.16.113.148","Portmap","98","[RPC retransmission of #55]V2 GETPORT Call SADMIND(100232) V:10 UDP"
"76","2000-03-07 12:13:59,865416","172.16.112.194","202.77.162.213","ICMP","126","Destination unreachable (Port unreachable)"
"77","2000-03-07 12:14:04,875133","202.77.162.213","172.16.113.148","Portmap","98","[RPC retransmission of #55]V2 GETPORT Call SADMIND(100232) V:10 UDP"
"78","2000-03-07 12:14:04,876115","172.16.113.148","202.77.162.213","ICMP","126","Destination unreachable (Port unreachable)"
"79","2000-03-07 12:15:10,023115","202.77.162.213","172.16.112.10","Portmap","98","V2 GETPORT Call (Reply In 80) SADMIND(100232) V:10 UDP"
"80","2000-03-07 12:15:10,024074","172.16.112.10","202.77.162.213","Portmap","70","V2 GETPORT Reply (Call In 79) Port:32774"
"81","2000-03-07 12:15:10,026586","202.77.162.213","172.16.112.10","SADMIND","114","V10 proc-0 Call (Reply In 82)"
"82","2000-03-07 12:15:10,084021","172.16.112.10","202.77.162.213","SADMIND","66","V10 proc-0 Reply (Call In 81)"
"83","2000-03-07 12:15:10,098496","202.77.162.213","172.16.112.50","Portmap","98","V2 GETPORT Call (Reply In 84) SADMIND(100232) V:10 UDP"
"84","2000-03-07 12:15:10,099975","172.16.112.50","202.77.162.213","Portmap","70","V2 GETPORT Reply (Call In 83) Port:32773"
"85","2000-03-07 12:15:10,102257","202.77.162.213","172.16.112.50","SADMIND","114","V10 proc-0 Call (Reply In 86)"
"86","2000-03-07 12:15:10,187258","172.16.112.50","202.77.162.213","SADMIND","66","V10 proc-0 Reply (Call In 85)"
"87","2000-03-07 12:15:10,201596","202.77.162.213","172.16.112.100","Portmap","98","V2 GETPORT Call SADMIND(100232) V:10 UDP"
"88","2000-03-07 12:15:10,201754","172.16.112.100","202.77.162.213","ICMP","70","Destination unreachable (Port unreachable)"
"89","2000-03-07 12:15:15,208700","202.77.162.213","172.16.112.100","Portmap","98","[RPC retransmission of #87]V2 GETPORT Call SADMIND(100232) V:10 UDP"
"90","2000-03-07 12:15:15,210225","172.16.112.100","202.77.162.213","ICMP","70","Destination unreachable (Port unreachable)"
"91","2000-03-07 12:15:20,215914","202.77.162.213","172.16.112.100","Portmap","98","[RPC retransmission of #87]V2 GETPORT Call SADMIND(100232) V:10 UDP"
"92","2000-03-07 12:15:20,216048","172.16.112.100","202.77.162.213","ICMP","70","Destination unreachable (Port unreachable)"
"93","2000-03-07 12:15:25,225938","202.77.162.213","172.16.112.100","Portmap","98","[RPC retransmission of #87]V2 GETPORT Call SADMIND(100232) V:10 UDP"
"94","2000-03-07 12:15:25,226082","172.16.112.100","202.77.162.213","ICMP","70","Destination unreachable (Port unreachable)"
"95","2000-03-07 12:15:30,236014","202.77.162.213","172.16.112.100","Portmap","98","[RPC retransmission of #87]V2 GETPORT Call SADMIND(100232) V:10 UDP"
"96","2000-03-07 12:15:30,236164","172.16.112.100","202.77.162.213","ICMP","70","Destination unreachable (Port unreachable)"
"97","2000-03-07 12:15:35,246094","202.77.162.213","172.16.112.100","Portmap","98","[RPC retransmission of #87]V2 GETPORT Call SADMIND(100232) V:10 UDP"
"98","2000-03-07 12:15:35,246226","172.16.112.100","202.77.162.213","ICMP","70","Destination unreachable (Port unreachable)"
"99","2000-03-07 12:15:40,256104","202.77.162.213","172.16.112.100","Portmap","98","[RPC retransmission of #87]V2 GETPORT Call SADMIND(100232) V:10 UDP"
"100","2000-03-07 12:15:40,256246","172.16.112.100","202.77.162.213","ICMP","70","Destination unreachable (Port unreachable)"
"101","2000-03-07 12:15:45,266506","202.77.162.213","172.16.112.100","Portmap","98","[RPC retransmission of #87]V2 GETPORT Call SADMIND(100232) V:10 UDP"
"102","2000-03-07 12:15:45,266649","172.16.112.100","202.77.162.213","ICMP","70","Destination unreachable (Port unreachable)"
"103","2000-03-07 12:15:50,276264","202.77.162.213","172.16.112.100","Portmap","98","[RPC retransmission of #87]V2 GETPORT Call SADMIND(100232) V:10 UDP"
"104","2000-03-07 12:15:50,276390","172.16.112.100","202.77.162.213","ICMP","70","Destination unreachable (Port unreachable)"
"105","2000-03-07 12:15:55,286305","202.77.162.213","172.16.112.100","Portmap","98","[RPC retransmission of #87]V2 GETPORT Call SADMIND(100232) V:10 UDP"
"106","2000-03-07 12:15:55,286440","172.16.112.100","202.77.162.213","ICMP","70","Destination unreachable (Port unreachable)"
"107","2000-03-07 12:16:00,296463","202.77.162.213","172.16.112.100","Portmap","98","[RPC retransmission of #87]V2 GETPORT Call SADMIND(100232) V:10 UDP"
"108","2000-03-07 12:16:00,296578","172.16.112.100","202.77.162.213","ICMP","70","Destination unreachable (Port unreachable)"
"109","2000-03-07 12:16:05,306451","202.77.162.213","172.16.112.100","Portmap","98","[RPC retransmission of #87]V2 GETPORT Call SADMIND(100232) V:10 UDP"
"110","2000-03-07 12:16:05,306585","172.16.112.100","202.77.162.213","ICMP","70","Destination unreachable (Port unreachable)"
"111","2000-03-07 12:16:10,332030","202.77.162.213","172.16.112.105","Portmap","98","V2 GETPORT Call SADMIND(100232) V:10 UDP"
"112","2000-03-07 12:16:10,336278","172.16.112.105","202.77.162.213","ICMP","70","Destination unreachable (Port unreachable)"
"113","2000-03-07 12:16:15,326624","202.77.162.213","172.16.112.105","Portmap","98","[RPC retransmission of #111]V2 GETPORT Call SADMIND(100232) V:10 UDP"
"114","2000-03-07 12:16:15,329468","172.16.112.105","202.77.162.213","ICMP","70","Destination unreachable (Port unreachable)"
"115","2000-03-07 12:16:20,336623","202.77.162.213","172.16.112.105","Portmap","98","[RPC retransmission of #111]V2 GETPORT Call SADMIND(100232) V:10 UDP"
"116","2000-03-07 12:16:20,339624","172.16.112.105","202.77.162.213","ICMP","70","Destination unreachable (Port unreachable)"
"117","2000-03-07 12:16:25,346695","202.77.162.213","172.16.112.105","Portmap","98","[RPC retransmission of #111]V2 GETPORT Call SADMIND(100232) V:10 UDP"
"118","2000-03-07 12:16:25,350116","172.16.112.105","202.77.162.213","ICMP","70","Destination unreachable (Port unreachable)"
"119","2000-03-07 12:16:30,356740","202.77.162.213","172.16.112.105","Portmap","98","[RPC retransmission of #111]V2 GETPORT Call SADMIND(100232) V:10 UDP"
"120","2000-03-07 12:16:30,360288","172.16.112.105","202.77.162.213","ICMP","70","Destination unreachable (Port unreachable)"
"121","2000-03-07 12:16:35,366888","202.77.162.213","172.16.112.105","Portmap","98","[RPC retransmission of #111]V2 GETPORT Call SADMIND(100232) V:10 UDP"
"122","2000-03-07 12:16:35,369916","172.16.112.105","202.77.162.213","ICMP","70","Destination unreachable (Port unreachable)"
"123","2000-03-07 12:16:40,376987","202.77.162.213","172.16.112.105","Portmap","98","[RPC retransmission of #111]V2 GETPORT Call SADMIND(100232) V:10 UDP"
"124","2000-03-07 12:16:40,379908","172.16.112.105","202.77.162.213","ICMP","70","Destination unreachable (Port unreachable)"
"125","2000-03-07 12:16:45,387019","202.77.162.213","172.16.112.105","Portmap","98","[RPC retransmission of #111]V2 GETPORT Call SADMIND(100232) V:10 UDP"
"126","2000-03-07 12:16:45,389932","172.16.112.105","202.77.162.213","ICMP","70","Destination unreachable (Port unreachable)"
"127","2000-03-07 12:16:50,397250","202.77.162.213","172.16.112.105","Portmap","98","[RPC retransmission of #111]V2 GETPORT Call SADMIND(100232) V:10 UDP"
"128","2000-03-07 12:16:50,400677","172.16.112.105","202.77.162.213","ICMP","70","Destination unreachable (Port unreachable)"
"129","2000-03-07 12:16:55,407043","202.77.162.213","172.16.112.105","Portmap","98","[RPC retransmission of #111]V2 GETPORT Call SADMIND(100232) V:10 UDP"
"130","2000-03-07 12:16:55,410622","172.16.112.105","202.77.162.213","ICMP","70","Destination unreachable (Port unreachable)"
"131","2000-03-07 12:17:00,417208","202.77.162.213","172.16.112.105","Portmap","98","[RPC retransmission of #111]V2 GETPORT Call SADMIND(100232) V:10 UDP"
"132","2000-03-07 12:17:00,420219","172.16.112.105","202.77.162.213","ICMP","70","Destination unreachable (Port unreachable)"
"133","2000-03-07 12:17:05,427189","202.77.162.213","172.16.112.105","Portmap","98","[RPC retransmission of #111]V2 GETPORT Call SADMIND(100232) V:10 UDP"
"134","2000-03-07 12:17:05,430207","172.16.112.105","202.77.162.213","ICMP","70","Destination unreachable (Port unreachable)"
"135","2000-03-07 12:17:10,450687","202.77.162.213","172.16.112.194","Portmap","98","V2 GETPORT Call SADMIND(100232) V:10 UDP"
"136","2000-03-07 12:17:10,450980","172.16.112.194","202.77.162.213","ICMP","126","Destination unreachable (Port unreachable)"
"137","2000-03-07 12:17:15,453423","202.77.162.213","172.16.112.194","Portmap","98","[RPC retransmission of #135]V2 GETPORT Call SADMIND(100232) V:10 UDP"
"138","2000-03-07 12:17:15,453701","172.16.112.194","202.77.162.213","ICMP","126","Destination unreachable (Port unreachable)"
"139","2000-03-07 12:17:20,457355","202.77.162.213","172.16.112.194","Portmap","98","[RPC retransmission of #135]V2 GETPORT Call SADMIND(100232) V:10 UDP"
"140","2000-03-07 12:17:20,457634","172.16.112.194","202.77.162.213","ICMP","126","Destination unreachable (Port unreachable)"
"141","2000-03-07 12:17:25,467454","202.77.162.213","172.16.112.194","Portmap","98","[RPC retransmission of #135]V2 GETPORT Call SADMIND(100232) V:10 UDP"
"142","2000-03-07 12:17:25,467736","172.16.112.194","202.77.162.213","ICMP","126","Destination unreachable (Port unreachable)"
"143","2000-03-07 12:17:30,477543","202.77.162.213","172.16.112.194","Portmap","98","[RPC retransmission of #135]V2 GETPORT Call SADMIND(100232) V:10 UDP"
"144","2000-03-07 12:17:30,477806","172.16.112.194","202.77.162.213","ICMP","126","Destination unreachable (Port unreachable)"
"145","2000-03-07 12:17:35,487607","202.77.162.213","172.16.112.194","Portmap","98","[RPC retransmission of #135]V2 GETPORT Call SADMIND(100232) V:10 UDP"
"146","2000-03-07 12:17:35,487884","172.16.112.194","202.77.162.213","ICMP","126","Destination unreachable (Port unreachable)"
"147","2000-03-07 12:17:40,497618","202.77.162.213","172.16.112.194","Portmap","98","[RPC retransmission of #135]V2 GETPORT Call SADMIND(100232) V:10 UDP"
"148","2000-03-07 12:17:40,497948","172.16.112.194","202.77.162.213","ICMP","126","Destination unreachable (Port unreachable)"
"149","2000-03-07 12:17:45,507657","202.77.162.213","172.16.112.194","Portmap","98","[RPC retransmission of #135]V2 GETPORT Call SADMIND(100232) V:10 UDP"
"150","2000-03-07 12:17:45,507929","172.16.112.194","202.77.162.213","ICMP","126","Destination unreachable (Port unreachable)"
"151","2000-03-07 12:17:50,517782","202.77.162.213","172.16.112.194","Portmap","98","[RPC retransmission of #135]V2 GETPORT Call SADMIND(100232) V:10 UDP"
"152","2000-03-07 12:17:50,518743","172.16.112.194","202.77.162.213","ICMP","126","Destination unreachable (Port unreachable)"
"153","2000-03-07 12:17:55,527812","202.77.162.213","172.16.112.194","Portmap","98","[RPC retransmission of #135]V2 GETPORT Call SADMIND(100232) V:10 UDP"
"154","2000-03-07 12:17:55,528090","172.16.112.194","202.77.162.213","ICMP","126","Destination unreachable (Port unreachable)"
"155","2000-03-07 12:18:00,538196","202.77.162.213","172.16.112.194","Portmap","98","[RPC retransmission of #135]V2 GETPORT Call SADMIND(100232) V:10 UDP"
"156","2000-03-07 12:18:00,538495","172.16.112.194","202.77.162.213","ICMP","126","Destination unreachable (Port unreachable)"
"157","2000-03-07 12:18:05,547907","202.77.162.213","172.16.112.194","Portmap","98","[RPC retransmission of #135]V2 GETPORT Call SADMIND(100232) V:10 UDP"
"158","2000-03-07 12:18:05,548183","172.16.112.194","202.77.162.213","ICMP","126","Destination unreachable (Port unreachable)"
