"No.","Time","Source","Destination","Protocol","Length","Info"
"41","2000-03-07 12:50:02,229831","202.77.162.213","172.16.115.20","RSH","60","Server username:root Server -> Client Data"
"42","2000-03-07 12:50:02,229976","172.16.115.20","202.77.162.213","TCP","60","1023  >  514 [ACK] Seq=87 Ack=2 Win=8760 Len=0"
"43","2000-03-07 12:50:02,285176","202.77.162.213","172.16.115.20","RSH","105","Server username:root Server -> Client Data"
"44","2000-03-07 12:50:02,285507","172.16.115.20","202.77.162.213","TCP","60","1023  >  514 [FIN, ACK] Seq=87 Ack=53 Win=8760 Len=0"
"45","2000-03-07 12:50:02,285645","202.77.162.213","172.16.115.20","TCP","60","514  >  1023 [ACK] Seq=53 Ack=88 Win=33580 Len=0"
"46","2000-03-07 12:50:02,285824","202.77.162.213","172.16.115.20","TCP","60","514  >  1023 [FIN, ACK] Seq=53 Ack=88 Win=33580 Len=0"
"47","2000-03-07 12:50:02,285977","172.16.115.20","202.77.162.213","TCP","60","1023  >  514 [ACK] Seq=88 Ack=54 Win=8760 Len=0"
"48","2000-03-07 12:50:02,286629","172.16.115.20","202.77.162.213","TCP","60","1022  >  514 [SYN] Seq=0 Win=8760 Len=0 MSS=1460"
"49","2000-03-07 12:50:02,286783","202.77.162.213","172.16.115.20","TCP","60","514  >  1022 [SYN, ACK] Seq=0 Ack=1 Win=33580 Len=0 MSS=1460"
"50","2000-03-07 12:50:02,286948","172.16.115.20","202.77.162.213","TCP","60","1022  >  514 [ACK] Seq=1 Ack=1 Win=8760 Len=0"
"51","2000-03-07 12:50:02,287065","172.16.115.20","202.77.162.213","RSH","60","Session Establishment"
"52","2000-03-07 12:50:02,345903","202.77.162.213","172.16.115.20","TCP","60","514  >  1022 [ACK] Seq=1 Ack=2 Win=33580 Len=0"
"53","2000-03-07 12:50:02,346137","172.16.115.20","202.77.162.213","RSH","125","Session Establishment"
"54","2000-03-07 12:50:02,545910","202.77.162.213","172.16.115.20","TCP","60","514  >  1022 [ACK] Seq=1 Ack=73 Win=33580 Len=0"
"55","2000-03-07 12:50:03,405624","202.77.162.213","172.16.115.20","RSH","60","Server username:root Server -> Client Data"
"56","2000-03-07 12:50:03,405799","172.16.115.20","202.77.162.213","TCP","60","1022  >  514 [ACK] Seq=73 Ack=2 Win=8760 Len=0"
"57","2000-03-07 12:50:03,406133","172.16.115.20","202.77.162.213","RSH","60","Server username:root Client -> Server data"
"58","2000-03-07 12:50:03,464975","202.77.162.213","172.16.115.20","RSH","77","Server username:root Server -> Client Data"
"59","2000-03-07 12:50:03,466134","172.16.115.20","202.77.162.213","RSH","60","Server username:root Client -> Server data"
"60","2000-03-07 12:50:03,473075","202.77.162.213","172.16.115.20","RSH","1514","Server username:root Server -> Client Data"
"61","2000-03-07 12:50:03,474330","202.77.162.213","172.16.115.20","RSH","1514","Server username:root Server -> Client Data"
"62","2000-03-07 12:50:03,475568","202.77.162.213","172.16.115.20","RSH","1514","Server username:root Server -> Client Data"
"63","2000-03-07 12:50:03,475636","172.16.115.20","202.77.162.213","TCP","60","1022  >  514 [ACK] Seq=75 Ack=1485 Win=24820 Len=0"
"64","2000-03-07 12:50:03,475707","172.16.115.20","202.77.162.213","TCP","60","1022  >  514 [ACK] Seq=75 Ack=2945 Win=24820 Len=0"
"65","2000-03-07 12:50:03,477177","202.77.162.213","172.16.115.20","RSH","1514","Server username:root Server -> Client Data"
"66","2000-03-07 12:50:03,477351","172.16.115.20","202.77.162.213","TCP","60","1022  >  514 [ACK] Seq=75 Ack=5865 Win=24820 Len=0"
"67","2000-03-07 12:50:03,480667","202.77.162.213","172.16.115.20","RSH","1514","Server username:root Server -> Client Data"
"68","2000-03-07 12:50:03,482305","202.77.162.213","172.16.115.20","RSH","1514","Server username:root Server -> Client Data"
"69","2000-03-07 12:50:03,483537","202.77.162.213","172.16.115.20","RSH","1514","Server username:root Server -> Client Data"
"70","2000-03-07 12:50:03,483662","172.16.115.20","202.77.162.213","TCP","60","1022  >  514 [ACK] Seq=75 Ack=8785 Win=24820 Len=0"
"71","2000-03-07 12:50:03,484860","202.77.162.213","172.16.115.20","RSH","1514","Server username:root Server -> Client Data"
"72","2000-03-07 12:50:03,486082","202.77.162.213","172.16.115.20","RSH","1514","Server username:root Server -> Client Data"
"73","2000-03-07 12:50:03,486159","172.16.115.20","202.77.162.213","TCP","60","1022  >  514 [ACK] Seq=75 Ack=11705 Win=24820 Len=0"
"74","2000-03-07 12:50:03,487391","202.77.162.213","172.16.115.20","RSH","1514","Server username:root Server -> Client Data"
"75","2000-03-07 12:50:03,487565","172.16.115.20","202.77.162.213","TCP","60","1022  >  514 [ACK] Seq=75 Ack=14625 Win=24820 Len=0"
"76","2000-03-07 12:50:03,492356","202.77.162.213","172.16.115.20","RSH","1514","Server username:root Server -> Client Data"
"77","2000-03-07 12:50:03,493722","202.77.162.213","172.16.115.20","RSH","1514","Server username:root Server -> Client Data"
"78","2000-03-07 12:50:03,494992","202.77.162.213","172.16.115.20","RSH","1514","Server username:root Server -> Client Data"
"79","2000-03-07 12:50:03,495056","172.16.115.20","202.77.162.213","TCP","60","1022  >  514 [ACK] Seq=75 Ack=17545 Win=24820 Len=0"
"80","2000-03-07 12:50:03,496375","202.77.162.213","172.16.115.20","RSH","1514","Server username:root Server -> Client Data"
"81","2000-03-07 12:50:03,497611","202.77.162.213","172.16.115.20","RSH","1514","Server username:root Server -> Client Data"
"82","2000-03-07 12:50:03,497690","172.16.115.20","202.77.162.213","TCP","60","1022  >  514 [ACK] Seq=75 Ack=20465 Win=24820 Len=0"
"83","2000-03-07 12:50:03,498987","202.77.162.213","172.16.115.20","RSH","1514","Server username:root Server -> Client Data"
"84","2000-03-07 12:50:03,500198","202.77.162.213","172.16.115.20","RSH","1514","Server username:root Server -> Client Data"
"85","2000-03-07 12:50:03,500278","172.16.115.20","202.77.162.213","TCP","60","1022  >  514 [ACK] Seq=75 Ack=23385 Win=24820 Len=0"
"86","2000-03-07 12:50:03,501520","202.77.162.213","172.16.115.20","RSH","1514","Server username:root Server -> Client Data"
"87","2000-03-07 12:50:03,502743","202.77.162.213","172.16.115.20","RSH","1514","Server username:root Server -> Client Data"
"88","2000-03-07 12:50:03,502818","172.16.115.20","202.77.162.213","TCP","60","1022  >  514 [ACK] Seq=75 Ack=26305 Win=24820 Len=0"
"89","2000-03-07 12:50:03,504061","202.77.162.213","172.16.115.20","RSH","1514","Server username:root Server -> Client Data"
"90","2000-03-07 12:50:03,504240","172.16.115.20","202.77.162.213","TCP","60","1022  >  514 [ACK] Seq=75 Ack=29225 Win=24820 Len=0"
"91","2000-03-07 12:50:03,505471","202.77.162.213","172.16.115.20","RSH","1514","Server username:root Server -> Client Data"
"92","2000-03-07 12:50:03,506719","202.77.162.213","172.16.115.20","RSH","1514","Server username:root Server -> Client Data"
"93","2000-03-07 12:50:03,508043","202.77.162.213","172.16.115.20","RSH","1514","Server username:root Server -> Client Data"
"94","2000-03-07 12:50:03,508112","172.16.115.20","202.77.162.213","TCP","60","1022  >  514 [ACK] Seq=75 Ack=32145 Win=24820 Len=0"
"95","2000-03-07 12:50:03,509440","202.77.162.213","172.16.115.20","RSH","1514","Server username:root Server -> Client Data"
"96","2000-03-07 12:50:03,510669","202.77.162.213","172.16.115.20","RSH","1514","Server username:root Server -> Client Data"
"97","2000-03-07 12:50:03,510747","172.16.115.20","202.77.162.213","TCP","60","1022  >  514 [ACK] Seq=75 Ack=35065 Win=24820 Len=0"
"98","2000-03-07 12:50:03,512251","202.77.162.213","172.16.115.20","RSH","1514","Server username:root Server -> Client Data"
"99","2000-03-07 12:50:03,513481","202.77.162.213","172.16.115.20","RSH","1514","Server username:root Server -> Client Data"
"100","2000-03-07 12:50:03,513563","172.16.115.20","202.77.162.213","TCP","60","1022  >  514 [ACK] Seq=75 Ack=37985 Win=24820 Len=0"
"101","2000-03-07 12:50:03,514813","202.77.162.213","172.16.115.20","RSH","1514","Server username:root Server -> Client Data"
"102","2000-03-07 12:50:03,516053","202.77.162.213","172.16.115.20","RSH","1514","Server username:root Server -> Client Data"
"103","2000-03-07 12:50:03,516131","172.16.115.20","202.77.162.213","TCP","60","1022  >  514 [ACK] Seq=75 Ack=40905 Win=24820 Len=0"
"104","2000-03-07 12:50:03,517446","202.77.162.213","172.16.115.20","RSH","1514","Server username:root Server -> Client Data"
"105","2000-03-07 12:50:03,517633","172.16.115.20","202.77.162.213","TCP","60","1022  >  514 [ACK] Seq=75 Ack=43825 Win=24820 Len=0"
"106","2000-03-07 12:50:03,518672","202.77.162.213","172.16.115.20","RSH","431","Server username:root Server -> Client Data"
"107","2000-03-07 12:50:03,519230","172.16.115.20","202.77.162.213","RSH","60","Server username:root Client -> Server data"
"108","2000-03-07 12:50:03,521321","202.77.162.213","172.16.115.20","TCP","60","514  >  1022 [FIN, ACK] Seq=44202 Ack=76 Win=33580 Len=0"
"109","2000-03-07 12:50:03,521446","172.16.115.20","202.77.162.213","TCP","60","1022  >  514 [ACK] Seq=76 Ack=44203 Win=24820 Len=0"
"110","2000-03-07 12:50:03,521631","172.16.115.20","202.77.162.213","TCP","60","1022  >  514 [FIN, ACK] Seq=76 Ack=44203 Win=24820 Len=0"
"111","2000-03-07 12:50:03,521753","202.77.162.213","172.16.115.20","TCP","60","514  >  1022 [ACK] Seq=44203 Ack=77 Win=33580 Len=0"
"112","2000-03-07 12:50:03,524504","172.16.115.20","202.77.162.213","TELNET","68","Telnet Data ..."
"113","2000-03-07 12:50:03,529784","202.77.162.213","172.16.115.20","TELNET","88","Telnet Data ..."
"114","2000-03-07 12:50:03,530179","172.16.115.20","202.77.162.213","TELNET","88","Telnet Data ..."
"115","2000-03-07 12:50:03,541680","202.77.162.213","172.16.115.20","TCP","66","47496  >  23 [ACK] Seq=185 Ack=359 Win=33580 Len=0 TSval=186591 TSecr=9212749"
"116","2000-03-07 12:50:03,544263","172.16.115.20","202.77.162.213","TELNET","68","Telnet Data ..."
"117","2000-03-07 12:50:03,545784","202.77.162.213","172.16.115.20","TCP","66","47496  >  23 [ACK] Seq=185 Ack=361 Win=33578 Len=0 TSval=186591 TSecr=9212751"
"118","2000-03-07 12:50:03,548410","202.77.162.213","172.16.115.20","TELNET","147","Telnet Data ..."
"119","2000-03-07 12:50:03,549020","172.16.115.20","202.77.162.213","TELNET","147","Telnet Data ..."
"120","2000-03-07 12:50:03,561661","202.77.162.213","172.16.115.20","TCP","66","47496  >  23 [ACK] Seq=266 Ack=442 Win=33580 Len=0 TSval=186591 TSecr=9212751"
"121","2000-03-07 12:50:03,573116","172.16.115.20","202.77.162.213","TCP","60","[TCP Port numbers reused] 1022  >  514 [SYN] Seq=0 Win=8760 Len=0 MSS=1460"
"122","2000-03-07 12:50:03,573263","202.77.162.213","172.16.115.20","TCP","60","514  >  1022 [SYN, ACK] Seq=0 Ack=1 Win=33580 Len=0 MSS=1460"
"123","2000-03-07 12:50:03,573463","172.16.115.20","202.77.162.213","TCP","60","1022  >  514 [ACK] Seq=1 Ack=1 Win=8760 Len=0"
"124","2000-03-07 12:50:03,573656","172.16.115.20","202.77.162.213","RSH","60","Session Establishment"
"125","2000-03-07 12:50:03,745949","202.77.162.213","172.16.115.20","TCP","60","514  >  1022 [ACK] Seq=1 Ack=2 Win=33580 Len=0"
"126","2000-03-07 12:50:03,746198","172.16.115.20","202.77.162.213","RSH","139","Session Establishment"
"127","2000-03-07 12:50:03,945924","202.77.162.213","172.16.115.20","TCP","60","514  >  1022 [ACK] Seq=1 Ack=87 Win=33580 Len=0"
"128","2000-03-07 12:50:04,631767","202.77.162.213","172.16.115.20","RSH","60","Server username:root Server -> Client Data"
"129","2000-03-07 12:50:04,631940","172.16.115.20","202.77.162.213","TCP","60","1022  >  514 [ACK] Seq=87 Ack=2 Win=8760 Len=0"
"130","2000-03-07 12:50:04,685402","202.77.162.213","172.16.115.20","RSH","105","Server username:root Server -> Client Data"
"131","2000-03-07 12:50:04,685732","172.16.115.20","202.77.162.213","TCP","60","1022  >  514 [FIN, ACK] Seq=87 Ack=53 Win=8760 Len=0"
"132","2000-03-07 12:50:04,685872","202.77.162.213","172.16.115.20","TCP","60","514  >  1022 [ACK] Seq=53 Ack=88 Win=33580 Len=0"
"133","2000-03-07 12:50:04,685975","202.77.162.213","172.16.115.20","TCP","60","514  >  1022 [FIN, ACK] Seq=53 Ack=88 Win=33580 Len=0"
"134","2000-03-07 12:50:04,686117","172.16.115.20","202.77.162.213","TCP","60","1022  >  514 [ACK] Seq=88 Ack=54 Win=8760 Len=0"
"135","2000-03-07 12:50:04,686973","172.16.115.20","202.77.162.213","TCP","60","1021  >  514 [SYN] Seq=0 Win=8760 Len=0 MSS=1460"
"136","2000-03-07 12:50:04,687145","202.77.162.213","172.16.115.20","TCP","60","514  >  1021 [SYN, ACK] Seq=0 Ack=1 Win=33580 Len=0 MSS=1460"
"137","2000-03-07 12:50:04,687310","172.16.115.20","202.77.162.213","TCP","60","1021  >  514 [ACK] Seq=1 Ack=1 Win=8760 Len=0"
"138","2000-03-07 12:50:04,687430","172.16.115.20","202.77.162.213","RSH","60","Session Establishment"
"139","2000-03-07 12:50:04,745906","202.77.162.213","172.16.115.20","TCP","60","514  >  1021 [ACK] Seq=1 Ack=2 Win=33580 Len=0"
"140","2000-03-07 12:50:04,746124","172.16.115.20","202.77.162.213","RSH","125","Session Establishment"
"141","2000-03-07 12:50:04,945861","202.77.162.213","172.16.115.20","TCP","60","514  >  1021 [ACK] Seq=1 Ack=73 Win=33580 Len=0"
"142","2000-03-07 12:50:05,807648","202.77.162.213","172.16.115.20","RSH","60","Server username:root Server -> Client Data"
"143","2000-03-07 12:50:05,807803","172.16.115.20","202.77.162.213","TCP","60","1021  >  514 [ACK] Seq=73 Ack=2 Win=8760 Len=0"
"144","2000-03-07 12:50:05,808135","172.16.115.20","202.77.162.213","RSH","60","Server username:root Client -> Server data"
"145","2000-03-07 12:50:05,867872","202.77.162.213","172.16.115.20","RSH","77","Server username:root Server -> Client Data"
"146","2000-03-07 12:50:05,869062","172.16.115.20","202.77.162.213","RSH","60","Server username:root Client -> Server data"
"147","2000-03-07 12:50:05,875962","202.77.162.213","172.16.115.20","RSH","1514","Server username:root Server -> Client Data"
"148","2000-03-07 12:50:05,877246","202.77.162.213","172.16.115.20","RSH","1514","Server username:root Server -> Client Data"
"149","2000-03-07 12:50:05,878479","202.77.162.213","172.16.115.20","RSH","1514","Server username:root Server -> Client Data"
"150","2000-03-07 12:50:05,878557","172.16.115.20","202.77.162.213","TCP","60","1021  >  514 [ACK] Seq=75 Ack=1485 Win=24820 Len=0"
"151","2000-03-07 12:50:05,879814","202.77.162.213","172.16.115.20","RSH","1514","Server username:root Server -> Client Data"
"152","2000-03-07 12:50:05,879889","172.16.115.20","202.77.162.213","TCP","60","1021  >  514 [ACK] Seq=75 Ack=2945 Win=24820 Len=0"
"153","2000-03-07 12:50:05,879988","172.16.115.20","202.77.162.213","TCP","60","1021  >  514 [ACK] Seq=75 Ack=5865 Win=24820 Len=0"
"154","2000-03-07 12:50:05,884820","202.77.162.213","172.16.115.20","RSH","1514","Server username:root Server -> Client Data"
"155","2000-03-07 12:50:05,886111","202.77.162.213","172.16.115.20","RSH","1514","Server username:root Server -> Client Data"
"156","2000-03-07 12:50:05,887330","202.77.162.213","172.16.115.20","RSH","1514","Server username:root Server -> Client Data"
"157","2000-03-07 12:50:05,887409","172.16.115.20","202.77.162.213","TCP","60","1021  >  514 [ACK] Seq=75 Ack=8785 Win=24820 Len=0"
"158","2000-03-07 12:50:05,888656","202.77.162.213","172.16.115.20","RSH","1514","Server username:root Server -> Client Data"
"159","2000-03-07 12:50:05,889896","202.77.162.213","172.16.115.20","RSH","1514","Server username:root Server -> Client Data"
"160","2000-03-07 12:50:05,889971","172.16.115.20","202.77.162.213","TCP","60","1021  >  514 [ACK] Seq=75 Ack=11705 Win=24820 Len=0"
"161","2000-03-07 12:50:05,891282","202.77.162.213","172.16.115.20","RSH","1514","Server username:root Server -> Client Data"
"162","2000-03-07 12:50:05,891465","172.16.115.20","202.77.162.213","TCP","60","1021  >  514 [ACK] Seq=75 Ack=14625 Win=24820 Len=0"
"163","2000-03-07 12:50:05,894182","202.77.162.213","172.16.115.20","RSH","1514","Server username:root Server -> Client Data"
"164","2000-03-07 12:50:05,895470","202.77.162.213","172.16.115.20","RSH","1514","Server username:root Server -> Client Data"
"165","2000-03-07 12:50:05,895643","172.16.115.20","202.77.162.213","TCP","60","1021  >  514 [ACK] Seq=75 Ack=17545 Win=24820 Len=0"
"166","2000-03-07 12:50:05,896874","202.77.162.213","172.16.115.20","RSH","1514","Server username:root Server -> Client Data"
"167","2000-03-07 12:50:05,898731","202.77.162.213","172.16.115.20","RSH","1514","Server username:root Server -> Client Data"
"168","2000-03-07 12:50:05,899964","202.77.162.213","172.16.115.20","RSH","1514","Server username:root Server -> Client Data"
"169","2000-03-07 12:50:05,900044","172.16.115.20","202.77.162.213","TCP","60","1021  >  514 [ACK] Seq=75 Ack=20465 Win=24820 Len=0"
"170","2000-03-07 12:50:05,901423","202.77.162.213","172.16.115.20","RSH","1514","Server username:root Server -> Client Data"
"171","2000-03-07 12:50:05,902647","202.77.162.213","172.16.115.20","RSH","1514","Server username:root Server -> Client Data"
"172","2000-03-07 12:50:05,902723","172.16.115.20","202.77.162.213","TCP","60","1021  >  514 [ACK] Seq=75 Ack=23385 Win=24820 Len=0"
"173","2000-03-07 12:50:05,903956","202.77.162.213","172.16.115.20","RSH","1514","Server username:root Server -> Client Data"
"174","2000-03-07 12:50:05,905295","202.77.162.213","172.16.115.20","RSH","1514","Server username:root Server -> Client Data"
"175","2000-03-07 12:50:05,905373","172.16.115.20","202.77.162.213","TCP","60","1021  >  514 [ACK] Seq=75 Ack=26305 Win=24820 Len=0"
"176","2000-03-07 12:50:05,906606","202.77.162.213","172.16.115.20","RSH","1514","Server username:root Server -> Client Data"
"177","2000-03-07 12:50:05,907848","202.77.162.213","172.16.115.20","RSH","1514","Server username:root Server -> Client Data"
"178","2000-03-07 12:50:05,907916","172.16.115.20","202.77.162.213","TCP","60","1021  >  514 [ACK] Seq=75 Ack=29225 Win=24820 Len=0"
"179","2000-03-07 12:50:05,909312","202.77.162.213","172.16.115.20","RSH","1514","Server username:root Server -> Client Data"
"180","2000-03-07 12:50:05,910544","202.77.162.213","172.16.115.20","RSH","1514","Server username:root Server -> Client Data"
"181","2000-03-07 12:50:05,911775","202.77.162.213","172.16.115.20","RSH","1514","Server username:root Server -> Client Data"
"182","2000-03-07 12:50:05,911880","172.16.115.20","202.77.162.213","TCP","60","1021  >  514 [ACK] Seq=75 Ack=32145 Win=24820 Len=0"
"183","2000-03-07 12:50:05,913111","202.77.162.213","172.16.115.20","RSH","1514","Server username:root Server -> Client Data"
"184","2000-03-07 12:50:05,913192","172.16.115.20","202.77.162.213","TCP","60","1021  >  514 [ACK] Seq=75 Ack=35065 Win=24820 Len=0"
"185","2000-03-07 12:50:05,916205","202.77.162.213","172.16.115.20","RSH","1514","Server username:root Server -> Client Data"
"186","2000-03-07 12:50:05,917477","202.77.162.213","172.16.115.20","RSH","1514","Server username:root Server -> Client Data"
"187","2000-03-07 12:50:05,917556","172.16.115.20","202.77.162.213","TCP","60","1021  >  514 [ACK] Seq=75 Ack=37985 Win=24820 Len=0"
"188","2000-03-07 12:50:05,918881","202.77.162.213","172.16.115.20","RSH","1514","Server username:root Server -> Client Data"
"189","2000-03-07 12:50:05,920116","202.77.162.213","172.16.115.20","RSH","1514","Server username:root Server -> Client Data"
"190","2000-03-07 12:50:05,920190","172.16.115.20","202.77.162.213","TCP","60","1021  >  514 [ACK] Seq=75 Ack=40905 Win=24820 Len=0"
"191","2000-03-07 12:50:05,921423","202.77.162.213","172.16.115.20","RSH","1514","Server username:root Server -> Client Data"
"192","2000-03-07 12:50:05,922668","202.77.162.213","172.16.115.20","RSH","1514","Server username:root Server -> Client Data"
"193","2000-03-07 12:50:05,923887","202.77.162.213","172.16.115.20","RSH","1514","Server username:root Server -> Client Data"
"194","2000-03-07 12:50:05,923967","172.16.115.20","202.77.162.213","TCP","60","1021  >  514 [ACK] Seq=75 Ack=43825 Win=24820 Len=0"
"195","2000-03-07 12:50:05,925198","202.77.162.213","172.16.115.20","RSH","1514","Server username:root Server -> Client Data"
"196","2000-03-07 12:50:05,925276","172.16.115.20","202.77.162.213","TCP","60","1021  >  514 [ACK] Seq=75 Ack=46745 Win=24820 Len=0"
"197","2000-03-07 12:50:05,926681","202.77.162.213","172.16.115.20","RSH","1514","Server username:root Server -> Client Data"
"198","2000-03-07 12:50:05,927912","202.77.162.213","172.16.115.20","RSH","1514","Server username:root Server -> Client Data"
"199","2000-03-07 12:50:05,927992","172.16.115.20","202.77.162.213","TCP","60","1021  >  514 [ACK] Seq=75 Ack=49665 Win=24820 Len=0"
"200","2000-03-07 12:50:05,929234","202.77.162.213","172.16.115.20","RSH","1514","Server username:root Server -> Client Data"
"201","2000-03-07 12:50:05,930459","202.77.162.213","172.16.115.20","RSH","1514","Server username:root Server -> Client Data"
"202","2000-03-07 12:50:05,930534","172.16.115.20","202.77.162.213","TCP","60","1021  >  514 [ACK] Seq=75 Ack=52585 Win=24820 Len=0"
"203","2000-03-07 12:50:05,931886","202.77.162.213","172.16.115.20","RSH","1514","Server username:root Server -> Client Data"
"204","2000-03-07 12:50:05,933130","202.77.162.213","172.16.115.20","RSH","1514","Server username:root Server -> Client Data"
"205","2000-03-07 12:50:05,933208","172.16.115.20","202.77.162.213","TCP","60","1021  >  514 [ACK] Seq=75 Ack=55505 Win=24820 Len=0"
"206","2000-03-07 12:50:05,934483","202.77.162.213","172.16.115.20","RSH","1514","Server username:root Server -> Client Data"
"207","2000-03-07 12:50:05,934668","172.16.115.20","202.77.162.213","TCP","60","1021  >  514 [ACK] Seq=75 Ack=58425 Win=24820 Len=0"
"208","2000-03-07 12:50:05,937759","202.77.162.213","172.16.115.20","RSH","1003","Server username:root Server -> Client Data"
"209","2000-03-07 12:50:05,938298","172.16.115.20","202.77.162.213","RSH","60","Server username:root Client -> Server data"
"210","2000-03-07 12:50:05,940397","202.77.162.213","172.16.115.20","TCP","60","514  >  1021 [FIN, ACK] Seq=59374 Ack=76 Win=33580 Len=0"
