"No.","Time","Source","Destination","Protocol","Length","Info"
"68","2014-08-08 13:05:36,587121","10.5.1.108","50.19.128.88","TLSv1.2","167","Application Data"
"69","2014-08-08 13:05:36,686702","50.19.128.88","10.5.1.108","TLSv1.2","167","Application Data"
"70","2014-08-08 13:05:36,687247","10.5.1.108","50.19.128.88","TCP","66","49312  >  443 [ACK] Seq=304 Ack=304 Win=8185 Len=0 TSval=470248633 TSecr=1889515495"
"71","2014-08-08 13:05:37,261183","10.5.1.110","50.19.128.88","TLSv1.2","167","Application Data"
"72","2014-08-08 13:05:37,315397","Cisco_45:7e:30","PVST+","STP","64","RST. Root = 32768/501/70:ca:9b:45:7e:00  Cost = 0  Port = 0x8030"
"73","2014-08-08 13:05:37,355010","50.19.128.88","10.5.1.110","TLSv1.2","167","Application Data"
"74","2014-08-08 13:05:37,355261","10.5.1.110","50.19.128.88","TCP","66","42063  >  443 [ACK] Seq=304 Ack=304 Win=331 Len=0 TSval=771330 TSecr=1889515664"
"75","2014-08-08 13:05:37,629152","10.5.1.103","50.19.128.88","TLSv1.2","167","Application Data"
"76","2014-08-08 13:05:37,727284","50.19.128.88","10.5.1.103","TLSv1.2","167","Application Data"
"77","2014-08-08 13:05:37,727834","10.5.1.103","50.19.128.88","TCP","66","55792  >  443 [ACK] Seq=304 Ack=304 Win=8185 Len=0 TSval=1002861036 TSecr=1889515755"
"78","2014-08-08 13:05:37,820729","10.5.1.2","50.19.128.88","TLSv1.2","199","Application Data"
"79","2014-08-08 13:05:37,913306","50.19.128.88","10.5.1.2","TLSv1.2","199","Application Data"
"80","2014-08-08 13:05:37,913681","10.5.1.2","50.19.128.88","TCP","66","59338  >  443 [ACK] Seq=400 Ack=400 Win=331 Len=0 TSval=1436864 TSecr=1889515803"
"81","2014-08-08 13:05:39,174843","10.5.1.107","50.19.128.88","TLSv1.2","167","Application Data"
"82","2014-08-08 13:05:39,231104","10.5.1.107","10.5.1.1","DHCP","342","DHCP Request  - Transaction ID 0xaf18be4c"
"83","2014-08-08 13:05:39,237066","10.5.1.1","10.5.1.107","DHCP","363","DHCP ACK      - Transaction ID 0xaf18be4c"
"84","2014-08-08 13:05:39,284815","50.19.128.88","10.5.1.107","TLSv1.2","167","Application Data"
"85","2014-08-08 13:05:39,285064","10.5.1.107","50.19.128.88","TCP","66","33110  >  443 [ACK] Seq=405 Ack=405 Win=331 Len=0 TSval=544202 TSecr=1889516142"
"86","2014-08-08 13:05:39,326756","Cisco_45:7e:30","PVST+","STP","64","RST. Root = 32768/501/70:ca:9b:45:7e:00  Cost = 0  Port = 0x8030"
"87","2014-08-08 13:05:39,519643","10.5.1.102","205.185.220.131","TCP","66","[TCP Retransmission] [TCP Port numbers reused] 51992  >  27019 [SYN] Seq=0 Win=65535 Len=0 MSS=1460 WS=4 SACK_PERM"
"88","2014-08-08 13:05:39,586729","10.5.1.108","50.19.128.88","TLSv1.2","167","Application Data"
"89","2014-08-08 13:05:39,681920","50.19.128.88","10.5.1.108","TLSv1.2","167","Application Data"
"90","2014-08-08 13:05:39,682319","10.5.1.108","50.19.128.88","TCP","66","49312  >  443 [ACK] Seq=405 Ack=405 Win=8185 Len=0 TSval=470251576 TSecr=1889516245"
"91","2014-08-08 13:05:40,072537","10.5.1.103","10.5.1.255","DB-LSP-DISC/JSON","196","Dropbox LAN sync Discovery Protocol, JavaScript Object Notation"
"92","2014-08-08 13:05:40,072548","10.5.1.103","255.255.255.255","DB-LSP-DISC/JSON","196","Dropbox LAN sync Discovery Protocol, JavaScript Object Notation"
"93","2014-08-08 13:05:40,260334","10.5.1.110","50.19.128.88","TLSv1.2","167","Application Data"
"94","2014-08-08 13:05:40,354828","50.19.128.88","10.5.1.110","TLSv1.2","167","Application Data"
"95","2014-08-08 13:05:40,355027","10.5.1.110","50.19.128.88","TCP","66","42063  >  443 [ACK] Seq=405 Ack=405 Win=331 Len=0 TSval=772080 TSecr=1889516413"
"96","2014-08-08 13:05:40,628736","10.5.1.103","50.19.128.88","TLSv1.2","167","Application Data"
"97","2014-08-08 13:05:40,719735","50.19.128.88","10.5.1.103","TLSv1.2","167","Application Data"
"98","2014-08-08 13:05:40,720394","10.5.1.103","50.19.128.88","TCP","66","55792  >  443 [ACK] Seq=405 Ack=405 Win=8185 Len=0 TSval=1002864022 TSecr=1889516505"
"99","2014-08-08 13:05:40,821979","10.5.1.2","50.19.128.88","TLSv1.2","199","Application Data"
"100","2014-08-08 13:05:40,869691","10.5.1.102","74.125.28.188","TCP","60","51932  >  5228 [ACK] Seq=1 Ack=1 Win=16274 Len=1"
"101","2014-08-08 13:05:40,909182","74.125.28.188","10.5.1.102","TCP","66","5228  >  51932 [ACK] Seq=1 Ack=2 Win=670 Len=0 SLE=1 SRE=2"
"102","2014-08-08 13:05:40,914746","50.19.128.88","10.5.1.2","TLSv1.2","199","Application Data"
"103","2014-08-08 13:05:40,915170","10.5.1.2","50.19.128.88","TCP","66","59338  >  443 [ACK] Seq=533 Ack=533 Win=331 Len=0 TSval=1437464 TSecr=1889516553"
"104","2014-08-08 13:05:41,339709","Cisco_45:7e:30","PVST+","STP","64","RST. Root = 32768/501/70:ca:9b:45:7e:00  Cost = 0  Port = 0x8030"
"105","2014-08-08 13:05:42,175555","10.5.1.107","50.19.128.88","TLSv1.2","167","Application Data"
"106","2014-08-08 13:05:42,281578","50.19.128.88","10.5.1.107","TLSv1.2","167","Application Data"
"107","2014-08-08 13:05:42,281879","10.5.1.107","50.19.128.88","TCP","66","33110  >  443 [ACK] Seq=506 Ack=506 Win=331 Len=0 TSval=544951 TSecr=1889516892"
"108","2014-08-08 13:05:42,378176","10.5.1.107","54.243.152.200","TCP","66","[TCP Dup ACK 19#1] 36872  >  443 [ACK] Seq=1 Ack=1 Win=228 Len=0 TSval=544976 TSecr=912407174"
"109","2014-08-08 13:05:42,480759","10.5.9.2","10.5.1.2","TCP","66","50418  >  4444 [SYN] Seq=0 Win=8192 Len=0 MSS=1460 WS=256 SACK_PERM"
"110","2014-08-08 13:05:42,481158","10.5.1.2","10.5.9.2","TCP","66","4444  >  50418 [SYN, ACK] Seq=0 Ack=1 Win=14600 Len=0 MSS=1460 SACK_PERM WS=128"
"111","2014-08-08 13:05:42,482007","10.5.9.2","10.5.1.2","TCP","60","50418  >  4444 [ACK] Seq=1 Ack=1 Win=65536 Len=0"
"112","2014-08-08 13:05:42,482256","10.5.9.2","10.5.1.2","HTTP","98","GET /../../../../home/wdub/flag HTTP/1.0 "
"113","2014-08-08 13:05:42,482655","10.5.1.2","10.5.9.2","TCP","60","4444  >  50418 [ACK] Seq=1 Ack=45 Win=14720 Len=0"
"114","2014-08-08 13:05:42,483353","54.243.152.200","10.5.1.107","TCP","66","[TCP Dup ACK 20#1] 443  >  36872 [ACK] Seq=1 Ack=2 Win=68 Len=0 TSval=912409700 TSecr=539960"
"115","2014-08-08 13:05:42,484419","10.5.1.2","10.5.9.2","HTTP","290","HTTP/1.1 200 OK  (unk/unk)Continuation"
"116","2014-08-08 13:05:42,485241","10.5.9.2","10.5.1.2","TCP","60","50418  >  4444 [FIN, ACK] Seq=45 Ack=237 Win=65280 Len=0"
"117","2014-08-08 13:05:42,521440","10.5.1.2","10.5.9.2","TCP","60","4444  >  50418 [ACK] Seq=237 Ack=46 Win=14720 Len=0"
"118","2014-08-08 13:05:42,586096","10.5.1.108","50.19.128.88","TLSv1.2","167","Application Data"
"119","2014-08-08 13:05:42,682281","50.19.128.88","10.5.1.108","TLSv1.2","167","Application Data"
"120","2014-08-08 13:05:42,682732","10.5.1.108","50.19.128.88","TCP","66","49312  >  443 [ACK] Seq=506 Ack=506 Win=8185 Len=0 TSval=470254546 TSecr=1889516995"
"121","2014-08-08 13:05:43,260539","10.5.1.110","50.19.128.88","TLSv1.2","167","Application Data"
"122","2014-08-08 13:05:43,355334","50.19.128.88","10.5.1.110","TLSv1.2","167","Application Data"
"123","2014-08-08 13:05:43,355534","10.5.1.110","50.19.128.88","TCP","66","42063  >  443 [ACK] Seq=506 Ack=506 Win=331 Len=0 TSval=772830 TSecr=1889517163"
"124","2014-08-08 13:05:43,361433","Cisco_45:7e:30","PVST+","STP","64","RST. Root = 32768/501/70:ca:9b:45:7e:00  Cost = 0  Port = 0x8030"
"125","2014-08-08 13:05:43,550122","10.5.1.106","224.0.0.251","MDNS","82","Standard query 0x0000 PTR _googlecast._tcp.local, ""QM"" question"
"126","2014-08-08 13:05:43,550130","fe80::f2de:f1ff:fe6c:7c3e","ff02::fb","MDNS","102","Standard query 0x0000 PTR _googlecast._tcp.local, ""QM"" question"
"127","2014-08-08 13:05:43,628250","10.5.1.103","50.19.128.88","TLSv1.2","167","Application Data"
"128","2014-08-08 13:05:43,721391","50.19.128.88","10.5.1.103","TLSv1.2","167","Application Data"
"129","2014-08-08 13:05:43,722040","10.5.1.103","50.19.128.88","TCP","66","55792  >  443 [ACK] Seq=506 Ack=506 Win=8185 Len=0 TSval=1002867015 TSecr=1889517255"
"130","2014-08-08 13:05:43,823236","10.5.1.2","50.19.128.88","TLSv1.2","199","Application Data"
"131","2014-08-08 13:05:43,921965","50.19.128.88","10.5.1.2","TLSv1.2","199","Application Data"
"132","2014-08-08 13:05:43,922367","10.5.1.2","50.19.128.88","TCP","66","59338  >  443 [ACK] Seq=666 Ack=666 Win=331 Len=0 TSval=1438066 TSecr=1889517304"
"133","2014-08-08 13:05:44,550542","10.5.1.106","224.0.0.251","MDNS","82","Standard query 0x0000 PTR _googlecast._tcp.local, ""QM"" question"
"134","2014-08-08 13:05:44,550641","fe80::f2de:f1ff:fe6c:7c3e","ff02::fb","MDNS","102","Standard query 0x0000 PTR _googlecast._tcp.local, ""QM"" question"
"135","2014-08-08 13:05:45,175074","10.5.1.107","50.19.128.88","TLSv1.2","167","Application Data"
"136","2014-08-08 13:05:45,284099","50.19.128.88","10.5.1.107","TLSv1.2","167","Application Data"
"137","2014-08-08 13:05:45,284397","10.5.1.107","50.19.128.88","TCP","66","33110  >  443 [ACK] Seq=607 Ack=607 Win=331 Len=0 TSval=545702 TSecr=1889517642"
"138","2014-08-08 13:05:45,374568","Cisco_45:7e:30","PVST+","STP","64","RST. Root = 32768/501/70:ca:9b:45:7e:00  Cost = 0  Port = 0x8030"
"139","2014-08-08 13:05:45,520007","10.5.1.102","205.185.220.131","TCP","62","[TCP Retransmission] [TCP Port numbers reused] 51992  >  27019 [SYN] Seq=0 Win=65535 Len=0 MSS=1460 SACK_PERM"
"140","2014-08-08 13:05:45,545174","fe80::f2de:f1ff:fe6c:7c3e","ff02::2","ICMPv6","62","Router Solicitation"
"141","2014-08-08 13:05:45,585917","10.5.1.108","50.19.128.88","TLSv1.2","167","Application Data"
"142","2014-08-08 13:05:45,682542","50.19.128.88","10.5.1.108","TLSv1.2","167","Application Data"
"143","2014-08-08 13:05:45,682951","10.5.1.108","50.19.128.88","TCP","66","49312  >  443 [ACK] Seq=607 Ack=607 Win=8185 Len=0 TSval=470257545 TSecr=1889517745"
"144","2014-08-08 13:05:45,911921","Broadcom_72:00:3c","HewlettP_4f:37:c4","ARP","60","Who has 10.5.1.102? Tell 10.5.1.1"
"145","2014-08-08 13:05:45,912228","HewlettP_4f:37:c4","Broadcom_72:00:3c","ARP","60","10.5.1.102 is at a0:b3:cc:4f:37:c4"
"146","2014-08-08 13:05:46,104460","10.5.1.103","10.5.1.1","DNS","79","Standard query 0xa4cb A clients2.google.com"
"147","2014-08-08 13:05:46,104807","10.5.1.1","10.5.1.103","DNS","415","Standard query response 0xa4cb A clients2.google.com CNAME clients.l.google.com A 74.125.224.162 A 74.125.224.165 A 74.125.224.174 A 74.125.224.169 A 74.125.224.168 A 74.125.224.167 A 74.125.224.164 A 74.125.224.163 A 74.125.224.166 A 74.125.224.160 A 74.125.224.161 NS ns2.google.com NS ns4.google.com NS ns1.google.com NS ns3.google.com A 216.239.32.10 A 216.239.34.10 A 216.239.36.10 A 216.239.38.10"
"148","2014-08-08 13:05:46,179103","10.5.1.103","74.125.224.162","TCP","78","55841  >  443 [SYN] Seq=0 Win=65535 Len=0 MSS=1460 WS=16 TSval=1002869467 TSecr=0 SACK_PERM"
"149","2014-08-08 13:05:46,190318","74.125.224.162","10.5.1.103","TCP","74","443  >  55841 [SYN, ACK] Seq=0 Ack=1 Win=42540 Len=0 MSS=1430 SACK_PERM TSval=3872291669 TSecr=1002869467 WS=64"
"150","2014-08-08 13:05:46,190722","10.5.1.103","74.125.224.162","TCP","66","55841  >  443 [ACK] Seq=1 Ack=1 Win=131872 Len=0 TSval=1002869478 TSecr=3872291669"
"151","2014-08-08 13:05:46,260704","10.5.1.110","50.19.128.88","TLSv1.2","167","Application Data"
"152","2014-08-08 13:05:46,356099","50.19.128.88","10.5.1.110","TLSv1.2","167","Application Data"
"153","2014-08-08 13:05:46,356349","10.5.1.110","50.19.128.88","TCP","66","42063  >  443 [ACK] Seq=607 Ack=607 Win=331 Len=0 TSval=773581 TSecr=1889517913"
"154","2014-08-08 13:05:46,498368","10.5.1.103","74.125.224.162","TLSv1.2","246","Client Hello"
"155","2014-08-08 13:05:46,510424","74.125.224.162","10.5.1.103","TCP","66","443  >  55841 [ACK] Seq=1 Ack=181 Win=42368 Len=0 TSval=3872291988 TSecr=1002869784"
"156","2014-08-08 13:05:46,510598","74.125.224.162","10.5.1.103","TLSv1.2","1484","Server Hello"
"157","2014-08-08 13:05:46,510801","74.125.224.162","10.5.1.103","TCP","1484","443  >  55841 [ACK] Seq=1419 Ack=181 Win=42368 Len=1418 TSval=3872291988 TSecr=1002869784 [TCP segment of a reassembled PDU]"
"158","2014-08-08 13:05:46,510898","74.125.224.162","10.5.1.103","TLSv1.2","1102","Certificate, Server Key Exchange, Server Hello Done"
"159","2014-08-08 13:05:46,511413","10.5.1.103","74.125.224.162","TCP","66","55841  >  443 [ACK] Seq=181 Ack=2837 Win=129024 Len=0 TSval=1002869796 TSecr=3872291988"
"160","2014-08-08 13:05:46,511501","10.5.1.103","74.125.224.162","TCP","66","55841  >  443 [ACK] Seq=181 Ack=3873 Win=130032 Len=0 TSval=1002869796 TSecr=3872291988"
"161","2014-08-08 13:05:46,550950","10.5.1.106","224.0.0.251","MDNS","82","Standard query 0x0000 PTR _googlecast._tcp.local, ""QM"" question"
"162","2014-08-08 13:05:46,550974","fe80::f2de:f1ff:fe6c:7c3e","ff02::fb","MDNS","102","Standard query 0x0000 PTR _googlecast._tcp.local, ""QM"" question"
"163","2014-08-08 13:05:46,627907","10.5.1.103","50.19.128.88","TLSv1.2","167","Application Data"
"164","2014-08-08 13:05:46,721807","50.19.128.88","10.5.1.103","TLSv1.2","167","Application Data"
"165","2014-08-08 13:05:46,722394","10.5.1.103","50.19.128.88","TCP","66","55792  >  443 [ACK] Seq=607 Ack=607 Win=8185 Len=0 TSval=1002870005 TSecr=1889518005"
"166","2014-08-08 13:05:46,823882","10.5.1.2","50.19.128.88","TLSv1.2","199","Application Data"
"167","2014-08-08 13:05:46,916278","50.19.128.88","10.5.1.2","TLSv1.2","199","Application Data"
"168","2014-08-08 13:05:46,916775","10.5.1.2","50.19.128.88","TCP","66","59338  >  443 [ACK] Seq=799 Ack=799 Win=331 Len=0 TSval=1438665 TSecr=1889518054"
"169","2014-08-08 13:05:47,357327","10.5.1.108","10.5.1.255","DB-LSP-DISC/JSON","253","Dropbox LAN sync Discovery Protocol, JavaScript Object Notation"
"170","2014-08-08 13:05:47,357976","10.5.1.108","255.255.255.255","DB-LSP-DISC/JSON","253","Dropbox LAN sync Discovery Protocol, JavaScript Object Notation"
"171","2014-08-08 13:05:47,402585","Cisco_45:7e:30","PVST+","STP","64","RST. Root = 32768/501/70:ca:9b:45:7e:00  Cost = 0  Port = 0x8030"
"172","2014-08-08 13:05:47,628077","10.5.1.103","74.125.224.162","TLSv1.2","192","Client Key Exchange, Change Cipher Spec, Encrypted Handshake Message"
"173","2014-08-08 13:05:47,639351","74.125.224.162","10.5.1.103","TLSv1.2","312","New Session Ticket, Change Cipher Spec, Encrypted Handshake Message"
"174","2014-08-08 13:05:47,639804","10.5.1.103","74.125.224.162","TCP","66","55841  >  443 [ACK] Seq=307 Ack=4119 Win=130816 Len=0 TSval=1002870918 TSecr=3872293118"
"175","2014-08-08 13:05:47,784672","10.5.1.103","74.125.224.162","TLSv1.2","488","Application Data"
"176","2014-08-08 13:05:47,801884","10.5.1.106","10.5.1.1","DHCP","342","DHCP Request  - Transaction ID 0xf3073a3c"
"177","2014-08-08 13:05:47,813235","Broadcom_72:00:3c","Broadcast","ARP","60","Who has 10.5.1.106? Tell 10.5.1.1"
"178","2014-08-08 13:05:47,813418","WistronI_6c:7c:3e","Broadcom_72:00:3c","ARP","60","10.5.1.106 is at f0:de:f1:6c:7c:3e"
"179","2014-08-08 13:05:47,813471","10.5.1.1","10.5.1.106","DHCP","363","DHCP ACK      - Transaction ID 0xf3073a3c"
"180","2014-08-08 13:05:47,825627","74.125.224.162","10.5.1.103","TLSv1.2","202","Application Data"
"181","2014-08-08 13:05:47,826048","10.5.1.103","74.125.224.162","TCP","66","55841  >  443 [ACK] Seq=729 Ack=4255 Win=130928 Len=0 TSval=1002871102 TSecr=3872293303"
"182","2014-08-08 13:05:47,912678","10.5.1.103","74.125.224.162","TCP","66","55841  >  443 [FIN, ACK] Seq=729 Ack=4255 Win=131072 Len=0 TSval=1002871187 TSecr=3872293303"
"183","2014-08-08 13:05:47,926011","74.125.224.162","10.5.1.103","TCP","66","443  >  55841 [FIN, ACK] Seq=4255 Ack=730 Win=42304 Len=0 TSval=3872293402 TSecr=1002871187"
"184","2014-08-08 13:05:47,926435","10.5.1.103","74.125.224.162","TCP","66","55841  >  443 [ACK] Seq=730 Ack=4256 Win=131072 Len=0 TSval=1002871200 TSecr=3872293402"
