"No.","Time","Source","Destination","Protocol","Length","Info"
"102","2014-08-10 12:53:48,514270","10.3.1.5","10.5.1.110","TLSv1.2","1061","Application Data, Application Data, Application Data"
"103","2014-08-10 12:53:48,514615","10.3.1.5","10.5.1.110","TLSv1.2","1380","Application Data, Application Data"
"104","2014-08-10 12:53:48,514919","10.5.1.110","10.3.1.5","TCP","60","38612  >  443 [ACK] Seq=3215 Ack=6838 Win=29200 Len=0"
"105","2014-08-10 12:53:48,524603","10.5.1.110","10.3.1.5","TCP","60","38612  >  443 [FIN, ACK] Seq=3215 Ack=6838 Win=29200 Len=0"
"106","2014-08-10 12:53:48,525003","10.3.1.5","10.5.1.110","TCP","60","443  >  38612 [FIN, ACK] Seq=6838 Ack=3216 Win=37960 Len=0"
"107","2014-08-10 12:53:48,525203","10.5.1.110","10.3.1.5","TCP","60","38612  >  443 [ACK] Seq=3216 Ack=6839 Win=29200 Len=0"
"108","2014-08-10 12:53:48,568383","10.5.1.108","108.160.167.167","TCP","78","52817  >  80 [SYN] Seq=0 Win=65535 Len=0 MSS=1460 WS=16 TSval=897585582 TSecr=0 SACK_PERM"
"109","2014-08-10 12:53:48,604025","10.5.1.105","8.8.8.8","DNS","83","Standard query 0xc6d8 A talkgadget.l.google.com"
"110","2014-08-10 12:53:48,654745","10.5.1.108","74.125.224.184","TCP","78","[TCP Retransmission] [TCP Port numbers reused] 52816  >  443 [SYN] Seq=0 Win=65535 Len=0 MSS=1460 WS=16 TSval=897585669 TSecr=0 SACK_PERM"
"111","2014-08-10 12:53:48,654748","10.5.1.108","74.125.224.191","TCP","78","[TCP Retransmission] [TCP Port numbers reused] 52815  >  443 [SYN] Seq=0 Win=65535 Len=0 MSS=1460 WS=16 TSval=897585669 TSecr=0 SACK_PERM"
"112","2014-08-10 12:53:48,781737","10.5.1.108","10.5.1.255","NBNS","92","Name query NB <01><02>__MSBROWSE__<02><01>"
"113","2014-08-10 12:53:48,784484","10.5.1.108","10.5.1.255","NBNS","92","Name query NB WORKGROUP<1d>"
"114","2014-08-10 12:53:48,785081","10.5.1.108","10.5.1.255","BROWSER","216","Get Backup List Request"
"115","2014-08-10 12:53:49,457144","10.5.1.108","74.125.224.183","TCP","78","[TCP Retransmission] [TCP Port numbers reused] 52814  >  443 [SYN] Seq=0 Win=65535 Len=0 MSS=1460 WS=16 TSval=897586469 TSecr=0 SACK_PERM"
"116","2014-08-10 12:53:49,457152","10.5.1.108","74.125.224.184","TCP","78","[TCP Retransmission] [TCP Port numbers reused] 52813  >  443 [SYN] Seq=0 Win=65535 Len=0 MSS=1460 WS=16 TSval=897586469 TSecr=0 SACK_PERM"
"117","2014-08-10 12:53:49,557334","10.5.1.108","74.125.129.84","TCP","62","52785  >  443 [SYN] Seq=0 Win=65535 Len=0 MSS=1460 SACK_PERM"
"118","2014-08-10 12:53:49,557338","10.5.1.108","74.125.224.181","TCP","62","52784  >  443 [SYN] Seq=0 Win=65535 Len=0 MSS=1460 SACK_PERM"
"119","2014-08-10 12:53:49,557348","10.5.1.108","173.194.115.16","TCP","62","52783  >  443 [SYN] Seq=0 Win=65535 Len=0 MSS=1460 SACK_PERM"
"120","2014-08-10 12:53:49,658018","10.5.1.108","108.160.167.167","TCP","78","[TCP Retransmission] [TCP Port numbers reused] 52817  >  80 [SYN] Seq=0 Win=65535 Len=0 MSS=1460 WS=16 TSval=897586669 TSecr=0 SACK_PERM"
"121","2014-08-10 12:53:49,658023","10.5.1.108","74.125.224.184","TCP","78","[TCP Retransmission] [TCP Port numbers reused] 52816  >  443 [SYN] Seq=0 Win=65535 Len=0 MSS=1460 WS=16 TSval=897586669 TSecr=0 SACK_PERM"
"122","2014-08-10 12:53:49,658024","10.5.1.108","74.125.224.191","TCP","78","[TCP Retransmission] [TCP Port numbers reused] 52815  >  443 [SYN] Seq=0 Win=65535 Len=0 MSS=1460 WS=16 TSval=897586669 TSecr=0 SACK_PERM"
"123","2014-08-10 12:53:49,680181","10.5.1.105","8.8.8.8","DNS","83","Standard query 0xc6d8 A talkgadget.l.google.com"
"124","2014-08-10 12:53:49,895784","10.5.1.105","8.8.8.8","DNS","83","Standard query 0xa6be A googlemail.l.google.com"
"125","2014-08-10 12:53:49,982640","10.5.1.106","10.5.1.1","DHCP","342","DHCP Request  - Transaction ID 0xcebaf4d"
"126","2014-08-10 12:53:49,988436","Broadcom_72:00:3c","Broadcast","ARP","60","Who has 10.5.1.106? Tell 10.5.1.1"
"127","2014-08-10 12:53:49,988683","WistronI_6c:7c:3e","Broadcom_72:00:3c","ARP","60","10.5.1.106 is at f0:de:f1:6c:7c:3e"
"128","2014-08-10 12:53:49,988780","10.5.1.1","10.5.1.106","DHCP","363","DHCP ACK      - Transaction ID 0xcebaf4d"
"129","2014-08-10 12:53:50,446241","Cisco_45:7e:30","PVST+","STP","64","RST. Root = 32768/501/70:ca:9b:45:7e:00  Cost = 0  Port = 0x8030"
"130","2014-08-10 12:53:50,460571","10.5.1.108","74.125.224.183","TCP","78","[TCP Retransmission] [TCP Port numbers reused] 52814  >  443 [SYN] Seq=0 Win=65535 Len=0 MSS=1460 WS=16 TSval=897587469 TSecr=0 SACK_PERM"
"131","2014-08-10 12:53:50,460575","10.5.1.108","74.125.224.184","TCP","78","[TCP Retransmission] [TCP Port numbers reused] 52813  >  443 [SYN] Seq=0 Win=65535 Len=0 MSS=1460 WS=16 TSval=897587469 TSecr=0 SACK_PERM"
"132","2014-08-10 12:53:50,661242","10.5.1.108","108.160.167.167","TCP","78","[TCP Retransmission] [TCP Port numbers reused] 52817  >  80 [SYN] Seq=0 Win=65535 Len=0 MSS=1460 WS=16 TSval=897587669 TSecr=0 SACK_PERM"
"133","2014-08-10 12:53:50,661246","10.5.1.108","74.125.224.184","TCP","78","[TCP Retransmission] [TCP Port numbers reused] 52816  >  443 [SYN] Seq=0 Win=65535 Len=0 MSS=1460 WS=16 TSval=897587669 TSecr=0 SACK_PERM"
"134","2014-08-10 12:53:50,661250","10.5.1.108","74.125.224.191","TCP","78","[TCP Retransmission] [TCP Port numbers reused] 52815  >  443 [SYN] Seq=0 Win=65535 Len=0 MSS=1460 WS=16 TSval=897587669 TSecr=0 SACK_PERM"
"135","2014-08-10 12:53:50,661252","10.5.1.108","74.125.129.84","TCP","62","52787  >  443 [SYN] Seq=0 Win=65535 Len=0 MSS=1460 SACK_PERM"
"136","2014-08-10 12:53:50,778606","10.5.1.108","10.5.1.255","NBNS","92","Name query NB <01><02>__MSBROWSE__<02><01>"
"137","2014-08-10 12:53:50,779003","10.5.1.104","10.5.1.1","DHCP","342","DHCP Request  - Transaction ID 0x260a2c53"
"138","2014-08-10 12:53:50,784896","Broadcom_72:00:3c","Broadcast","ARP","60","Who has 10.5.1.104? Tell 10.5.1.1"
"139","2014-08-10 12:53:50,785341","Apple_91:f5:61","Broadcom_72:00:3c","ARP","60","10.5.1.104 is at 68:5b:35:91:f5:61"
"140","2014-08-10 12:53:50,785396","10.5.1.1","10.5.1.104","DHCP","363","DHCP ACK      - Transaction ID 0x260a2c53"
"141","2014-08-10 12:53:51,185497","10.5.1.105","8.8.8.8","DNS","74","Standard query 0x55cc A www.google.com"
"142","2014-08-10 12:53:51,463798","10.5.1.108","74.125.224.183","TCP","78","[TCP Retransmission] [TCP Port numbers reused] 52814  >  443 [SYN] Seq=0 Win=65535 Len=0 MSS=1460 WS=16 TSval=897588469 TSecr=0 SACK_PERM"
"143","2014-08-10 12:53:51,463803","10.5.1.108","74.125.224.184","TCP","78","[TCP Retransmission] [TCP Port numbers reused] 52813  >  443 [SYN] Seq=0 Win=65535 Len=0 MSS=1460 WS=16 TSval=897588469 TSecr=0 SACK_PERM"
"144","2014-08-10 12:53:51,664471","10.5.1.108","108.160.167.167","TCP","78","[TCP Retransmission] [TCP Port numbers reused] 52817  >  80 [SYN] Seq=0 Win=65535 Len=0 MSS=1460 WS=16 TSval=897588669 TSecr=0 SACK_PERM"
"145","2014-08-10 12:53:51,664474","10.5.1.108","74.125.224.184","TCP","78","[TCP Retransmission] [TCP Port numbers reused] 52816  >  443 [SYN] Seq=0 Win=65535 Len=0 MSS=1460 WS=16 TSval=897588669 TSecr=0 SACK_PERM"
"146","2014-08-10 12:53:51,664476","10.5.1.108","74.125.224.191","TCP","78","[TCP Retransmission] [TCP Port numbers reused] 52815  >  443 [SYN] Seq=0 Win=65535 Len=0 MSS=1460 WS=16 TSval=897588669 TSecr=0 SACK_PERM"
"147","2014-08-10 12:53:52,459534","Cisco_45:7e:30","PVST+","STP","64","RST. Root = 32768/501/70:ca:9b:45:7e:00  Cost = 0  Port = 0x8030"
"148","2014-08-10 12:53:52,467073","10.5.1.108","74.125.224.183","TCP","78","[TCP Retransmission] [TCP Port numbers reused] 52814  >  443 [SYN] Seq=0 Win=65535 Len=0 MSS=1460 WS=16 TSval=897589469 TSecr=0 SACK_PERM"
"149","2014-08-10 12:53:52,467076","10.5.1.108","74.125.224.184","TCP","78","[TCP Retransmission] [TCP Port numbers reused] 52813  >  443 [SYN] Seq=0 Win=65535 Len=0 MSS=1460 WS=16 TSval=897589469 TSecr=0 SACK_PERM"
"150","2014-08-10 12:53:52,667699","10.5.1.108","108.160.167.167","TCP","78","[TCP Retransmission] [TCP Port numbers reused] 52817  >  80 [SYN] Seq=0 Win=65535 Len=0 MSS=1460 WS=16 TSval=897589669 TSecr=0 SACK_PERM"
"151","2014-08-10 12:53:52,667705","10.5.1.108","74.125.224.184","TCP","78","[TCP Retransmission] [TCP Port numbers reused] 52816  >  443 [SYN] Seq=0 Win=65535 Len=0 MSS=1460 WS=16 TSval=897589669 TSecr=0 SACK_PERM"
"152","2014-08-10 12:53:52,667706","10.5.1.108","74.125.224.191","TCP","78","[TCP Retransmission] [TCP Port numbers reused] 52815  >  443 [SYN] Seq=0 Win=65535 Len=0 MSS=1460 WS=16 TSval=897589669 TSecr=0 SACK_PERM"
"153","2014-08-10 12:53:52,678531","10.5.1.105","8.8.8.8","DNS","85","Standard query 0xd75b A 21-courier.push.apple.com"
"154","2014-08-10 12:53:52,716616","10.5.1.105","8.8.8.8","DNS","83","Standard query 0xc6d8 A talkgadget.l.google.com"
"155","2014-08-10 12:53:53,110781","10.5.1.108","239.255.255.250","SSDP","204","M-SEARCH * HTTP/1.1 "
