"No.","Time","Source","Destination","Protocol","Length","Info"
"61","2014-08-08 13:25:36,611023","74.125.129.84","10.5.1.107","TLSv1.2","107","Application Data"
"62","2014-08-08 13:25:36,617920","10.5.1.107","74.125.224.181","TCP","66","52896  >  443 [ACK] Seq=42 Ack=42 Win=248 Len=0 TSval=843537 TSecr=1964607493"
"63","2014-08-08 13:25:36,617938","10.5.1.107","74.125.224.182","TCP","66","40634  >  443 [ACK] Seq=42 Ack=42 Win=248 Len=0 TSval=843537 TSecr=1964603051"
"64","2014-08-08 13:25:36,621849","10.5.1.107","74.125.224.181","TCP","66","52895  >  443 [ACK] Seq=42 Ack=42 Win=123 Len=0 TSval=843538 TSecr=1964607081"
"65","2014-08-08 13:25:36,649919","10.5.1.107","74.125.129.84","TCP","66","56256  >  443 [ACK] Seq=42 Ack=42 Win=331 Len=0 TSval=843545 TSecr=1118719731"
"66","2014-08-08 13:25:36,691210","50.19.128.88","10.5.1.103","TLSv1.2","167","Application Data"
"67","2014-08-08 13:25:36,691885","10.5.1.103","50.19.128.88","TCP","66","55792  >  443 [ACK] Seq=304 Ack=304 Win=8185 Len=0 TSval=1004055151 TSecr=1889815497"
"68","2014-08-08 13:25:37,016372","10.5.1.108","50.19.128.88","TLSv1.2","167","Application Data"
"69","2014-08-08 13:25:37,110753","50.19.128.88","10.5.1.108","TLSv1.2","167","Application Data"
"70","2014-08-08 13:25:37,111103","10.5.1.108","50.19.128.88","TCP","66","49312  >  443 [ACK] Seq=304 Ack=304 Win=8185 Len=0 TSval=471437654 TSecr=1889815602"
"71","2014-08-08 13:25:37,508427","Cisco_45:7e:30","PVST+","STP","64","RST. Root = 32768/501/70:ca:9b:45:7e:00  Cost = 0  Port = 0x8030"
"72","2014-08-08 13:25:37,570439","10.5.1.107","74.125.224.161","TLSv1.2","107","Application Data"
"73","2014-08-08 13:25:37,570459","10.5.1.107","74.125.224.170","TLSv1.2","107","Application Data"
"74","2014-08-08 13:25:37,581489","74.125.224.170","10.5.1.107","TLSv1.2","107","Application Data"
"75","2014-08-08 13:25:37,583237","74.125.224.161","10.5.1.107","TCP","66","443  >  39506 [ACK] Seq=1 Ack=42 Win=670 Len=0 TSval=1964608079 TSecr=843775"
"76","2014-08-08 13:25:37,583492","74.125.224.161","10.5.1.107","TLSv1.2","107","Application Data"
"77","2014-08-08 13:25:37,617883","10.5.1.107","74.125.224.170","TCP","66","48262  >  443 [ACK] Seq=42 Ack=42 Win=353 Len=0 TSval=843787 TSecr=1964604051"
"78","2014-08-08 13:25:37,621884","10.5.1.107","74.125.224.161","TCP","66","39506  >  443 [ACK] Seq=42 Ack=42 Win=249 Len=0 TSval=843788 TSecr=1964608079"
"79","2014-08-08 13:25:38,090832","10.5.1.110","50.19.128.88","TLSv1.2","167","Application Data"
"80","2014-08-08 13:25:38,185061","50.19.128.88","10.5.1.110","TLSv1.2","167","Application Data"
"81","2014-08-08 13:25:38,185262","10.5.1.110","50.19.128.88","TCP","66","42228  >  443 [ACK] Seq=304 Ack=304 Win=296 Len=0 TSval=1071541 TSecr=1889815871"
"82","2014-08-08 13:25:38,214934","10.5.1.2","50.19.128.88","TLSv1.2","199","Application Data"
"83","2014-08-08 13:25:38,278676","Broadcom_72:00:3c","WistronI_8e:f8:49","ARP","60","Who has 10.5.1.107? Tell 10.5.1.1"
"84","2014-08-08 13:25:38,278860","WistronI_8e:f8:49","Broadcom_72:00:3c","ARP","60","10.5.1.107 is at 3c:97:0e:8e:f8:49"
"85","2014-08-08 13:25:38,306215","50.19.128.88","10.5.1.2","TLSv1.2","199","Application Data"
"86","2014-08-08 13:25:38,306665","10.5.1.2","50.19.128.88","TCP","66","59338  >  443 [ACK] Seq=400 Ack=400 Win=331 Len=0 TSval=1676943 TSecr=1889815901"
"87","2014-08-08 13:25:38,570640","10.5.1.107","74.125.224.160","TLSv1.2","107","Application Data"
"88","2014-08-08 13:25:38,570650","10.5.1.107","74.125.129.95","TLSv1.2","107","Application Data"
"89","2014-08-08 13:25:38,570654","10.5.1.107","74.125.224.191","TLSv1.2","107","Application Data"
"90","2014-08-08 13:25:38,582342","74.125.224.160","10.5.1.107","TCP","66","443  >  41435 [ACK] Seq=1 Ack=42 Win=670 Len=0 TSval=1964610006 TSecr=844025"
"91","2014-08-08 13:25:38,582420","74.125.224.160","10.5.1.107","TLSv1.2","107","Application Data"
"92","2014-08-08 13:25:38,582518","74.125.224.191","10.5.1.107","TCP","66","443  >  41848 [ACK] Seq=1 Ack=42 Win=670 Len=0 TSval=1964610136 TSecr=844025"
"93","2014-08-08 13:25:38,582524","74.125.224.191","10.5.1.107","TLSv1.2","107","Application Data"
"94","2014-08-08 13:25:38,621871","10.5.1.107","74.125.224.160","TCP","66","41435  >  443 [ACK] Seq=42 Ack=42 Win=331 Len=0 TSval=844038 TSecr=1964610006"
"95","2014-08-08 13:25:38,621891","10.5.1.107","74.125.224.191","TCP","66","41848  >  443 [ACK] Seq=42 Ack=42 Win=689 Len=0 TSval=844038 TSecr=1964610136"
"96","2014-08-08 13:25:38,813860","10.5.1.107","74.125.129.95","TCP","107","[TCP Retransmission] 59377  >  443 [PSH, ACK] Seq=1 Ack=1 Win=248 Len=41 TSval=844086 TSecr=1170244716"
"97","2014-08-08 13:25:38,895305","74.125.129.95","10.5.1.107","TLSv1.2","107","Application Data"
"98","2014-08-08 13:25:38,897409","74.125.129.95","10.5.1.107","TCP","78","[TCP Dup ACK 97#1] 443  >  59377 [ACK] Seq=42 Ack=42 Win=670 Len=0 TSval=1170303766 TSecr=844086 SLE=1 SRE=42"
"99","2014-08-08 13:25:38,933849","10.5.1.107","74.125.129.95","TCP","66","59377  >  443 [ACK] Seq=42 Ack=42 Win=248 Len=0 TSval=844116 TSecr=1170303765"
"100","2014-08-08 13:25:39,171414","10.5.1.107","50.19.128.88","TLSv1.2","167","Application Data"
"101","2014-08-08 13:25:39,305197","50.19.128.88","10.5.1.107","TLSv1.2","167","Application Data"
"102","2014-08-08 13:25:39,305496","10.5.1.107","50.19.128.88","TCP","66","33110  >  443 [ACK] Seq=304 Ack=405 Win=331 Len=0 TSval=844208 TSecr=1889816141"
"103","2014-08-08 13:25:39,529880","Cisco_45:7e:30","PVST+","STP","64","RST. Root = 32768/501/70:ca:9b:45:7e:00  Cost = 0  Port = 0x8030"
"104","2014-08-08 13:25:39,598570","10.5.1.103","50.19.128.88","TLSv1.2","167","Application Data"
"105","2014-08-08 13:25:39,690670","50.19.128.88","10.5.1.103","TLSv1.2","167","Application Data"
"106","2014-08-08 13:25:39,691378","10.5.1.103","50.19.128.88","TCP","66","55792  >  443 [ACK] Seq=405 Ack=405 Win=8185 Len=0 TSval=1004058146 TSecr=1889816247"
"107","2014-08-08 13:25:39,834036","54.243.152.200","10.5.1.107","TLSv1.2","97","Encrypted Alert"
"108","2014-08-08 13:25:39,834236","10.5.1.107","54.243.152.200","TCP","66","[TCP Previous segment not captured] 36905  >  443 [ACK] Seq=2 Ack=32 Win=296 Len=0 TSval=844341 TSecr=912709040"
"109","2014-08-08 13:25:39,834337","10.5.1.107","54.243.152.200","TCP","66","36905  >  443 [FIN, ACK] Seq=2 Ack=32 Win=296 Len=0 TSval=844341 TSecr=912709040"
"110","2014-08-08 13:25:39,928736","54.243.152.200","10.5.1.107","TCP","66","[TCP ACKed unseen segment] 443  >  36905 [FIN, ACK] Seq=32 Ack=3 Win=70 Len=0 TSval=912709064 TSecr=844341"
"111","2014-08-08 13:25:39,928935","10.5.1.107","54.243.152.200","TCP","66","36905  >  443 [ACK] Seq=3 Ack=33 Win=296 Len=0 TSval=844364 TSecr=912709064"
"112","2014-08-08 13:25:40,017591","10.5.1.108","50.19.128.88","TLSv1.2","167","Application Data"
"113","2014-08-08 13:25:40,111287","50.19.128.88","10.5.1.108","TLSv1.2","167","Application Data"
"114","2014-08-08 13:25:40,111636","10.5.1.108","50.19.128.88","TCP","66","49312  >  443 [ACK] Seq=405 Ack=405 Win=8185 Len=0 TSval=471440648 TSecr=1889816353"
"115","2014-08-08 13:25:40,434366","10.5.14.2","10.5.1.2","TCP","66","47501  >  8888 [FIN, ACK] Seq=1 Ack=1 Win=1444 Len=0 TSval=6579657 TSecr=1556396"
"116","2014-08-08 13:25:40,470953","10.5.1.2","10.5.14.2","TCP","66","8888  >  47501 [ACK] Seq=1 Ack=2 Win=114 Len=0 TSval=1677376 TSecr=6579657"
"117","2014-08-08 13:25:41,090949","10.5.1.110","50.19.128.88","TLSv1.2","167","Application Data"
"118","2014-08-08 13:25:41,185744","50.19.128.88","10.5.1.110","TLSv1.2","167","Application Data"
"119","2014-08-08 13:25:41,185994","10.5.1.110","50.19.128.88","TCP","66","42228  >  443 [ACK] Seq=405 Ack=405 Win=296 Len=0 TSval=1072291 TSecr=1889816621"
"120","2014-08-08 13:25:41,216006","10.5.1.2","50.19.128.88","TLSv1.2","199","Application Data"
"121","2014-08-08 13:25:41,307503","50.19.128.88","10.5.1.2","TLSv1.2","199","Application Data"
"122","2014-08-08 13:25:41,307897","10.5.1.2","50.19.128.88","TCP","66","59338  >  443 [ACK] Seq=533 Ack=533 Win=331 Len=0 TSval=1677543 TSecr=1889816652"
"123","2014-08-08 13:25:41,543115","Cisco_45:7e:30","PVST+","STP","64","RST. Root = 32768/501/70:ca:9b:45:7e:00  Cost = 0  Port = 0x8030"
"124","2014-08-08 13:25:41,677497","10.5.7.2","10.5.1.2","TCP","66","[TCP Dup ACK 16#1] 49551  >  4444 [ACK] Seq=1 Ack=1 Win=296 Len=0 TSval=6579968 TSecr=1675614"
"125","2014-08-08 13:25:41,677896","10.5.1.2","10.5.7.2","TCP","66","[TCP Dup ACK 17#1] 4444  >  49551 [ACK] Seq=1 Ack=2 Win=295 Len=0 TSval=1677617 TSecr=6572456"
"126","2014-08-08 13:25:42,039515","10.5.1.103","10.5.1.255","DB-LSP-DISC/JSON","196","Dropbox LAN sync Discovery Protocol, JavaScript Object Notation"
"127","2014-08-08 13:25:42,039610","10.5.1.103","255.255.255.255","DB-LSP-DISC/JSON","196","Dropbox LAN sync Discovery Protocol, JavaScript Object Notation"
"128","2014-08-08 13:25:42,170901","10.5.1.107","50.19.128.88","TLSv1.2","167","Application Data"
"129","2014-08-08 13:25:42,321053","50.19.128.88","10.5.1.107","TLSv1.2","167","Application Data"
"130","2014-08-08 13:25:42,321257","10.5.1.107","50.19.128.88","TCP","66","33110  >  443 [ACK] Seq=405 Ack=506 Win=331 Len=0 TSval=844962 TSecr=1889816891"
"131","2014-08-08 13:25:42,598654","10.5.1.103","50.19.128.88","TLSv1.2","167","Application Data"
"132","2014-08-08 13:25:42,691703","50.19.128.88","10.5.1.103","TLSv1.2","167","Application Data"
"133","2014-08-08 13:25:42,692362","10.5.1.103","50.19.128.88","TCP","66","55792  >  443 [ACK] Seq=506 Ack=506 Win=8185 Len=0 TSval=1004061142 TSecr=1889816997"
"134","2014-08-08 13:25:43,019033","10.5.1.108","50.19.128.88","TLSv1.2","167","Application Data"
"135","2014-08-08 13:25:43,113469","50.19.128.88","10.5.1.108","TLSv1.2","167","Application Data"
"136","2014-08-08 13:25:43,113869","10.5.1.108","50.19.128.88","TCP","66","49312  >  443 [ACK] Seq=506 Ack=506 Win=8185 Len=0 TSval=471443643 TSecr=1889817103"
"137","2014-08-08 13:25:43,564809","10.5.1.106","224.0.0.251","MDNS","82","Standard query 0x0000 PTR _googlecast._tcp.local, ""QM"" question"
"138","2014-08-08 13:25:43,564835","fe80::f2de:f1ff:fe6c:7c3e","ff02::fb","MDNS","102","Standard query 0x0000 PTR _googlecast._tcp.local, ""QM"" question"
"139","2014-08-08 13:25:43,566988","Cisco_45:7e:30","PVST+","STP","64","RST. Root = 32768/501/70:ca:9b:45:7e:00  Cost = 0  Port = 0x8030"
"140","2014-08-08 13:25:43,582929","10.5.1.106","10.5.1.1","DNS","84","Standard query 0xd9fa A www.google-analytics.com"
"141","2014-08-08 13:25:43,583311","Broadcom_72:00:3c","Broadcast","ARP","60","Who has 10.5.1.106? Tell 10.5.1.1"
"142","2014-08-08 13:25:43,583513","WistronI_6c:7c:3e","Broadcom_72:00:3c","ARP","60","10.5.1.106 is at f0:de:f1:6c:7c:3e"
"143","2014-08-08 13:25:43,583560","10.5.1.1","10.5.1.106","DNS","440","Standard query response 0xd9fa A www.google-analytics.com CNAME www-google-analytics.l.google.com A 74.125.224.174 A 74.125.224.168 A 74.125.224.160 A 74.125.224.164 A 74.125.224.166 A 74.125.224.161 A 74.125.224.163 A 74.125.224.162 A 74.125.224.165 A 74.125.224.169 A 74.125.224.167 NS ns1.google.com NS ns2.google.com NS ns4.google.com NS ns3.google.com A 216.239.32.10 A 216.239.34.10 A 216.239.36.10 A 216.239.38.10"
"144","2014-08-08 13:25:44,091136","10.5.1.110","50.19.128.88","TLSv1.2","167","Application Data"
"145","2014-08-08 13:25:44,213336","50.19.128.88","10.5.1.110","TLSv1.2","167","Application Data"
"146","2014-08-08 13:25:44,213535","10.5.1.110","50.19.128.88","TCP","66","42228  >  443 [ACK] Seq=506 Ack=506 Win=296 Len=0 TSval=1073048 TSecr=1889817378"
"147","2014-08-08 13:25:44,217231","10.5.1.2","50.19.128.88","TLSv1.2","199","Application Data"
"148","2014-08-08 13:25:44,309732","50.19.128.88","10.5.1.2","TLSv1.2","199","Application Data"
"149","2014-08-08 13:25:44,310133","10.5.1.2","50.19.128.88","TCP","66","59338  >  443 [ACK] Seq=666 Ack=666 Win=331 Len=0 TSval=1678143 TSecr=1889817402"
"150","2014-08-08 13:25:44,454304","10.5.1.108","74.125.224.178","TCP","1484","49494  >  443 [ACK] Seq=1 Ack=1 Win=8192 Len=1418 TSval=471444980 TSecr=1964490661 [TCP segment of a reassembled PDU]"
"151","2014-08-08 13:25:44,454403","10.5.1.108","74.125.224.178","TCP","1484","49494  >  443 [ACK] Seq=1419 Ack=1 Win=8192 Len=1418 TSval=471444980 TSecr=1964490661 [TCP segment of a reassembled PDU]"
"152","2014-08-08 13:25:44,454408","10.5.1.108","74.125.224.178","TLSv1.2","212","Application Data"
"153","2014-08-08 13:25:44,454412","10.5.1.108","74.125.224.178","TLSv1.2","107","Application Data"
"154","2014-08-08 13:25:44,506513","74.125.224.178","10.5.1.108","TCP","66","443  >  49494 [ACK] Seq=1 Ack=1419 Win=670 Len=0 TSval=1964617267 TSecr=471444980"
"155","2014-08-08 13:25:44,506522","74.125.224.178","10.5.1.108","TCP","66","443  >  49494 [ACK] Seq=1 Ack=2983 Win=646 Len=0 TSval=1964617267 TSecr=471444980"
"156","2014-08-08 13:25:44,506526","74.125.224.178","10.5.1.108","TCP","66","443  >  49494 [ACK] Seq=1 Ack=3024 Win=646 Len=0 TSval=1964617267 TSecr=471444980"
"157","2014-08-08 13:25:44,506530","74.125.224.178","10.5.1.108","TLSv1.2","107","Application Data"
"158","2014-08-08 13:25:44,506764","10.5.1.108","74.125.224.178","TCP","66","49494  >  443 [ACK] Seq=3024 Ack=42 Win=8189 Len=0 TSval=471445032 TSecr=1964617267"
"159","2014-08-08 13:25:44,566284","10.5.1.106","224.0.0.251","MDNS","82","Standard query 0x0000 PTR _googlecast._tcp.local, ""QM"" question"
"160","2014-08-08 13:25:44,566307","fe80::f2de:f1ff:fe6c:7c3e","ff02::fb","MDNS","102","Standard query 0x0000 PTR _googlecast._tcp.local, ""QM"" question"
"161","2014-08-08 13:25:44,760250","74.125.224.178","10.5.1.108","TLSv1.2","325","Application Data"
"162","2014-08-08 13:25:44,760258","74.125.224.178","10.5.1.108","TLSv1.2","113","Application Data"
"163","2014-08-08 13:25:44,760751","10.5.1.108","74.125.224.178","TCP","66","49494  >  443 [ACK] Seq=3024 Ack=301 Win=8175 Len=0 TSval=471445284 TSecr=1964617523"
"164","2014-08-08 13:25:44,760759","10.5.1.108","74.125.224.178","TCP","66","49494  >  443 [ACK] Seq=3024 Ack=348 Win=8172 Len=0 TSval=471445284 TSecr=1964617524"
"165","2014-08-08 13:25:44,762995","74.125.224.178","10.5.1.108","TLSv1.2","1006","Application Data"
"166","2014-08-08 13:25:44,763002","74.125.224.178","10.5.1.108","TLSv1.2","107","Application Data"
"167","2014-08-08 13:25:44,763449","10.5.1.108","74.125.224.178","TCP","66","49494  >  443 [ACK] Seq=3024 Ack=1288 Win=8133 Len=0 TSval=471445286 TSecr=1964617524"
"168","2014-08-08 13:25:44,763455","10.5.1.108","74.125.224.178","TCP","66","49494  >  443 [ACK] Seq=3024 Ack=1329 Win=8130 Len=0 TSval=471445286 TSecr=1964617524"
"169","2014-08-08 13:25:44,763843","10.5.1.108","74.125.224.178","TLSv1.2","107","Application Data"
"170","2014-08-08 13:25:44,844811","74.125.224.178","10.5.1.108","TCP","66","443  >  49494 [ACK] Seq=1329 Ack=3065 Win=670 Len=0 TSval=1964617615 TSecr=471445286"
"171","2014-08-08 13:25:45,170456","10.5.1.107","50.19.128.88","TLSv1.2","167","Application Data"
"172","2014-08-08 13:25:45,289595","50.19.128.88","10.5.1.107","TLSv1.2","167","Application Data"
"173","2014-08-08 13:25:45,289797","10.5.1.107","50.19.128.88","TCP","66","33110  >  443 [ACK] Seq=506 Ack=607 Win=331 Len=0 TSval=845704 TSecr=1889817641"
"174","2014-08-08 13:25:45,421469","10.5.12.2","10.5.1.2","TCP","66","[TCP Dup ACK 42#1] 49550  >  4444 [ACK] Seq=1 Ack=1 Win=237 Len=0 TSval=6580904 TSecr=1676362"
"175","2014-08-08 13:25:45,421929","10.5.1.2","10.5.12.2","TCP","66","[TCP Dup ACK 43#1] 4444  >  49550 [ACK] Seq=1 Ack=2 Win=136 Len=0 TSval=1678366 TSecr=6568380"
"176","2014-08-08 13:25:45,545430","fe80::f2de:f1ff:fe6c:7c3e","ff02::2","ICMPv6","62","Router Solicitation"
"177","2014-08-08 13:25:45,577826","Cisco_45:7e:30","PVST+","STP","64","RST. Root = 32768/501/70:ca:9b:45:7e:00  Cost = 0  Port = 0x8030"
"178","2014-08-08 13:25:45,598743","10.5.1.103","50.19.128.88","TLSv1.2","167","Application Data"
"179","2014-08-08 13:25:45,649307","Xensourc_ef:36:38","Broadcast","ARP","60","Who has 10.5.1.106? Tell 10.5.1.2"
"180","2014-08-08 13:25:45,693341","50.19.128.88","10.5.1.103","TLSv1.2","167","Application Data"
"181","2014-08-08 13:25:45,693945","10.5.1.103","50.19.128.88","TCP","66","55792  >  443 [ACK] Seq=607 Ack=607 Win=8185 Len=0 TSval=1004064139 TSecr=1889817748"
"182","2014-08-08 13:25:46,019835","10.5.1.108","50.19.128.88","TLSv1.2","167","Application Data"
"183","2014-08-08 13:25:46,114282","50.19.128.88","10.5.1.108","TLSv1.2","167","Application Data"
"184","2014-08-08 13:25:46,114585","10.5.1.108","50.19.128.88","TCP","66","49312  >  443 [ACK] Seq=607 Ack=607 Win=8185 Len=0 TSval=471446632 TSecr=1889817853"
